ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
22131777,中古マンション等,,22135,静岡県,浜松市北区,三ヶ日町都筑,東都筑,28,１ＬＤＫ,55,,,,平成2年,ＳＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2008年第3四半期,未改装,,6.698970004336019
22010847,中古マンション等,,22131,静岡県,浜松市中区,高丘北,浜松,1H30?2H,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,その他,,,,近隣商業地域,80.0,200.0,2016年第2四半期,,調停・競売等,7.204119982655925
22125202,中古マンション等,,22101,静岡県,静岡市葵区,北安東,静岡,30分?60分,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第3四半期,未改装,,7.3222192947339195
22080220,中古マンション等,,22132,静岡県,浜松市東区,神立町,浜松,30分?60分,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第2四半期,未改装,,7.342422680822207
22059440,中古マンション等,,22131,静岡県,浜松市中区,高丘北,浜松,1H30?2H,,105,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第4四半期,改装済,,7.146128035678238
22076440,中古マンション等,,22203,静岡県,沼津市,吉田町,沼津,22,３ＬＤＫ,70,,,,昭和63年,ＲＣ,住宅,,,,,準工業地域,60.0,150.0,2011年第3四半期,改装済,,6.929418925714293
22012456,中古マンション等,,22131,静岡県,浜松市中区,元浜町,浜松,16,２ＬＤＫ,75,,,,,,,住宅,,,,商業地域,80.0,500.0,2018年第3四半期,改装済,,7.491361693834273
22007273,中古マンション等,,22103,静岡県,静岡市清水区,草薙,草薙(ＪＲ),1,３ＬＤＫ,70,,,,平成28年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2020年第1四半期,,,7.57978359661681
22112814,中古マンション等,,22213,静岡県,掛川市,南,掛川,3,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第2四半期,未改装,,6.2552725051033065
22075307,中古マンション等,,22131,静岡県,浜松市中区,海老塚,浜松,15,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第3四半期,改装済,,7.0
22003633,中古マンション等,,22102,静岡県,静岡市駿河区,池田,東静岡,6,３ＬＤＫ,65,,,,平成17年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2017年第2四半期,未改装,,7.342422680822207
22082983,中古マンション等,,22210,静岡県,富士市,中央町,富士,30分?60分,３ＬＤＫ,80,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,未改装,,7.3222192947339195
22012576,中古マンション等,,22131,静岡県,浜松市中区,龍禅寺町,浜松,14,３ＤＫ,55,,,,平成2年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第2四半期,,,6.778151250383644
22015086,中古マンション等,,22133,静岡県,浜松市西区,入野町,浜松,1H?1H30,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第2四半期,,,7.2552725051033065
22012127,中古マンション等,,22131,静岡県,浜松市中区,東伊場,浜松,24,３ＬＤＫ,75,,,,平成24年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2018年第2四半期,未改装,,7.477121254719663
22053540,中古マンション等,,22131,静岡県,浜松市中区,中沢町,浜松,25,２ＬＤＫ,70,,,,平成16年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第4四半期,未改装,,7.204119982655925
22047591,中古マンション等,,22131,静岡県,浜松市中区,常盤町,浜松,11,４ＬＤＫ,95,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第1四半期,未改装,調停・競売等,7.230448921378274
22064869,中古マンション等,,22203,静岡県,沼津市,東椎路,沼津,30分?60分,３ＬＤＫ,80,,,,平成6年,ＲＣ,住宅,,,,,市街化調整区域,,,2014年第4四半期,改装済,,7.079181246047625
22013638,中古マンション等,,22132,静岡県,浜松市東区,上西町,浜松,30分?60分,４ＬＤＫ,95,,,,平成15年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2018年第4四半期,改装済,,7.3222192947339195
22004650,中古マンション等,,22102,静岡県,静岡市駿河区,手越,安倍川,21,４ＬＤＫ,85,,,,平成12年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第3四半期,未改装,,7.146128035678238
22129207,中古マンション等,,22131,静岡県,浜松市中区,板屋町,浜松,7,３ＬＤＫ,70,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,未改装,,7.531478917042255
22129251,中古マンション等,,22131,静岡県,浜松市中区,上島,浜松,30分?60分,３ＬＤＫ,75,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第3四半期,未改装,,7.146128035678238
22122303,中古マンション等,,22214,静岡県,藤枝市,藤枝,藤枝,30分?60分,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第1四半期,未改装,,7.113943352306837
22036291,中古マンション等,,22102,静岡県,静岡市駿河区,登呂,静岡,30分?60分,４ＬＤＫ,85,,,,平成12年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第2四半期,未改装,,7.3979400086720375
22033982,中古マンション等,,22210,静岡県,富士市,石坂,吉原,1H?1H30,３ＬＤＫ,65,,,,,,,住宅,,,,第２種中高層住居専用地域,60.0,150.0,2020年第2四半期,未改装,,6.799340549453582
22081083,中古マンション等,,22103,静岡県,静岡市清水区,神田町,清水(静岡),30分?60分,３ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第2四半期,未改装,,7.204119982655925
22000453,中古マンション等,,22101,静岡県,静岡市葵区,大岩町,静岡,30分?60分,３ＬＤＫ,85,,,,平成16年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第1四半期,改装済,,7.477121254719663
22060215,中古マンション等,,22131,静岡県,浜松市中区,寺島町,浜松,13,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第3四半期,未改装,,6.301029995663981
22062451,中古マンション等,,22101,静岡県,静岡市葵区,本通,静岡,15,１ＬＤＫ,55,,,,昭和55年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第3四半期,改装済,,7.079181246047625
22137402,中古マンション等,,22212,静岡県,焼津市,本町,焼津,15,３ＬＤＫ,75,,,,平成2年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2008年第4四半期,改装済,,7.079181246047625
22055080,中古マンション等,,22133,静岡県,浜松市西区,舞阪町弁天島,弁天島,6,１ＤＫ,35,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第4四半期,未改装,,6.477121254719663
22109982,中古マンション等,,22203,静岡県,沼津市,岡一色,沼津,30分?60分,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第4四半期,未改装,,7.176091259055681
22086182,中古マンション等,,22135,静岡県,浜松市北区,三ヶ日町都筑,東都筑,23,,25,,,,,ＳＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2012年第4四半期,未改装,,5.6020599913279625
22133554,中古マンション等,,22206,静岡県,三島市,萩,三島,30分?60分,５ＬＤＫ,95,,,,平成9年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,150.0,2008年第4四半期,未改装,,7.2552725051033065
22052839,中古マンション等,,22131,静岡県,浜松市中区,中央,浜松,6,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第3四半期,未改装,,7.491361693834273
22077593,中古マンション等,,22102,静岡県,静岡市駿河区,小鹿,静岡,30分?60分,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2013年第2四半期,未改装,,7.278753600952829
22086155,中古マンション等,,22135,静岡県,浜松市北区,三ヶ日町都筑,都筑,20,１ＬＤＫ,50,,,,平成2年,ＳＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2012年第2四半期,未改装,,6.544068044350276
22126721,中古マンション等,,22102,静岡県,静岡市駿河区,さつき町,静岡,15,３ＬＤＫ,70,,,,昭和55年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第2四半期,改装済,,7.079181246047625
22003752,中古マンション等,,22102,静岡県,静岡市駿河区,稲川,静岡,7,,60,,,,平成23年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2017年第3四半期,,,7.3979400086720375
22002067,中古マンション等,,22101,静岡県,静岡市葵区,鷹匠,静岡,10,１ＬＤＫ,50,,,,平成23年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第3四半期,未改装,,7.342422680822207
22006591,中古マンション等,,22103,静岡県,静岡市清水区,永楽町,清水(静岡),18,３ＬＤＫ,75,,,,平成16年,ＲＣ,,住宅,,,,工業地域,60.0,200.0,2020年第1四半期,未改装,,7.278753600952829
22012118,中古マンション等,,22131,静岡県,浜松市中区,東伊場,浜松,18,３ＬＤＫ,80,,,,昭和61年,ＲＣ,住宅,住宅,,,,近隣商業地域,60.0,300.0,2019年第2四半期,未改装,,6.929418925714293
22128338,中古マンション等,,22103,静岡県,静岡市清水区,楠新田,草薙(ＪＲ),,４ＬＤＫ,80,,,,平成10年,ＲＣ,住宅,,,,,,,,2006年第4四半期,未改装,,7.278753600952829
22084190,中古マンション等,,22131,静岡県,浜松市中区,上島,上島,8,４ＬＤＫ,90,,,,平成16年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第4四半期,未改装,,7.230448921378274
22012146,中古マンション等,,22131,静岡県,浜松市中区,東伊場,浜松,24,２ＬＤＫ,75,,,,平成24年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第2四半期,未改装,,7.414973347970818
22022217,中古マンション等,,22203,静岡県,沼津市,大岡,沼津,18,３ＬＤＫ,65,,,,平成16年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2018年第2四半期,未改装,,7.204119982655925
22067037,中古マンション等,,22203,静岡県,沼津市,大岡,,,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,,,,2010年第3四半期,,調停・競売等,6.8061799739838875
22026868,中古マンション等,,22101,静岡県,静岡市葵区,神明町,静岡,26,３ＤＫ,60,,,,昭和54年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2014年第1四半期,未改装,,6.672097857935717
22130956,中古マンション等,,22133,静岡県,浜松市西区,舞阪町弁天島,弁天島,1,２ＤＫ,35,,,,昭和51年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第3四半期,未改装,,6.518513939877887
22025769,中古マンション等,,22206,静岡県,三島市,長伏,三島,1H?1H30,３ＬＤＫ,70,,,,平成11年,,,住宅,,,,準工業地域,60.0,200.0,2017年第3四半期,,,7.176091259055681
22136032,中古マンション等,,22210,静岡県,富士市,平垣本町,富士,11,３ＬＤＫ,50,,,,昭和54年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2008年第3四半期,未改装,,6.857332496431268
22003575,中古マンション等,,22102,静岡県,静岡市駿河区,池田,東静岡,25,３ＬＤＫ,75,,,,昭和54年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,150.0,2019年第4四半期,未改装,,6.698970004336019
22008384,中古マンション等,,22103,静岡県,静岡市清水区,本郷町,清水(静岡),5,２ＤＫ,40,,,,昭和49年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第2四半期,未改装,,6.6020599913279625
22009396,中古マンション等,,22131,静岡県,浜松市中区,板屋町,浜松,6,２ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第2四半期,未改装,,7.57978359661681
22005031,中古マンション等,,22102,静岡県,静岡市駿河区,中田,静岡,18,３ＬＤＫ,75,,,,平成22年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第1四半期,未改装,,7.4623979978989565
22080261,中古マンション等,,22207,静岡県,富士宮市,東町,富士宮,3,４ＬＤＫ,100,,,,平成18年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第2四半期,未改装,,7.431363764158987
22101268,中古マンション等,,22203,静岡県,沼津市,高島町,沼津,4,３ＬＤＫ,65,,,,,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第1四半期,未改装,,7.079181246047625
22001222,中古マンション等,,22101,静岡県,静岡市葵区,呉服町,静岡,16,オープンフロア,340,,,,平成30年,ＳＲＣ,店舗,事務所,,,,商業地域,80.0,600.0,2019年第1四半期,,,8.44715803134222
22004627,中古マンション等,,22102,静岡県,静岡市駿河区,津島町,静岡,26,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第1四半期,改装済,,7.431363764158987
22125032,中古マンション等,,22101,静岡県,静岡市葵区,春日,東静岡,20,３ＬＤＫ,55,,,,昭和48年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2007年第2四半期,未改装,,6.698970004336019
22136667,中古マンション等,,22211,静岡県,磐田市,中泉,磐田,2,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第3四半期,未改装,,7.4623979978989565
22041772,中古マンション等,,22103,静岡県,静岡市清水区,七ツ新屋,草薙(ＪＲ),15,３ＬＤＫ,70,,,,平成17年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第1四半期,未改装,,7.380211241711606
22126088,中古マンション等,,22101,静岡県,静岡市葵区,本通,静岡,15,２ＤＫ,55,,,,昭和55年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2008年第2四半期,未改装,,6.857332496431268
22005980,中古マンション等,,22102,静岡県,静岡市駿河区,南町,静岡,1,２ＬＤＫ,60,,,,平成28年,,,その他,,,,商業地域,80.0,500.0,2018年第4四半期,未改装,,7.544068044350276
22077630,中古マンション等,,22206,静岡県,三島市,北沢,三島,30分?60分,４ＬＤＫ,90,,,,昭和61年,ＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2011年第3四半期,改装済,,7.176091259055681
22009282,中古マンション等,,22131,静岡県,浜松市中区,池町,浜松,14,３ＬＤＫ,75,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2016年第1四半期,改装済,,7.3979400086720375
22096535,中古マンション等,,22211,静岡県,磐田市,中泉,磐田,13,３ＬＤＫ,70,,,,平成25年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2015年第4四半期,未改装,,7.301029995663981
22012171,中古マンション等,,22131,静岡県,浜松市中区,曳馬,浜松,30分?60分,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第3四半期,,,7.278753600952829
22030618,中古マンション等,,22101,静岡県,静岡市葵区,三番町,静岡,28,２ＤＫ,50,,,,平成3年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第3四半期,未改装,,6.977723605288848
22050120,中古マンション等,,22133,静岡県,浜松市西区,雄踏,浜松,1H30?2H,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2014年第4四半期,未改装,,7.278753600952829
22023123,中古マンション等,,22203,静岡県,沼津市,新宿町,沼津,5,３ＬＤＫ,65,,,,平成11年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2020年第1四半期,未改装,,7.146128035678238
22027288,中古マンション等,,22207,静岡県,富士宮市,小泉,源道寺,9,４ＬＤＫ,85,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第2四半期,未改装,,6.698970004336019
22093260,中古マンション等,,22214,静岡県,藤枝市,駅前,藤枝,5,３ＬＤＫ,70,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,改装済,,7.204119982655925
22043947,中古マンション等,,22131,静岡県,浜松市中区,小豆餅,浜松,1H?1H30,３ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,改装済,,6.963787827345556
22090022,中古マンション等,,22132,静岡県,浜松市東区,中郡町,天竜川,1H?1H30,２ＬＤＫ,70,,,,,ＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2013年第3四半期,未改装,,6.653212513775344
22008170,中古マンション等,,22103,静岡県,静岡市清水区,二の丸町,清水(静岡),10,２ＬＤＫ,80,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第2四半期,未改装,,7.342422680822207
22042192,中古マンション等,,22102,静岡県,静岡市駿河区,曲金,静岡,24,４ＤＫ,55,,,,昭和48年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2011年第2四半期,未改装,,6.748188027006201
22131239,中古マンション等,,22134,静岡県,浜松市南区,西伝寺町,浜松,30分?60分,３ＬＤＫ,75,,,,平成2年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第3四半期,改装済,,7.113943352306837
22078449,中古マンション等,,22102,静岡県,静岡市駿河区,手越,安倍川,20,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第1四半期,,,7.079181246047625
22103154,中古マンション等,,22134,静岡県,浜松市南区,飯田町,浜松,30分?60分,４ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第4四半期,改装済,,7.342422680822207
22027584,中古マンション等,,22207,静岡県,富士宮市,中央町,富士宮,2,４ＬＤＫ,85,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第4四半期,未改装,,7.3222192947339195
22005684,中古マンション等,,22102,静岡県,静岡市駿河区,馬渕,静岡,11,３ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2016年第2四半期,未改装,,7.3222192947339195
22046681,中古マンション等,,22103,静岡県,静岡市清水区,千歳町,清水(静岡),18,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,商業地域,,,2011年第2四半期,未改装,,7.230448921378274
22023456,中古マンション等,,22203,静岡県,沼津市,西沢田,沼津,30分?60分,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2021年第1四半期,未改装,,7.079181246047625
22089281,中古マンション等,,22212,静岡県,焼津市,栄町,,,３ＬＤＫ,90,,,,平成15年,ＳＲＣ,住宅,,,,,,,,2010年第4四半期,未改装,,7.414973347970818
22075512,中古マンション等,,22203,静岡県,沼津市,西沢田,沼津,30分?60分,３ＬＤＫ,80,,,,,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第4四半期,未改装,調停・競売等,7.041392685158225
22116488,中古マンション等,,22212,静岡県,焼津市,栄町,焼津,5,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第2四半期,未改装,,7.146128035678238
22000458,中古マンション等,,22101,静岡県,静岡市葵区,大岩町,静岡,30分?60分,,55,,,,平成4年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第2四半期,未改装,調停・競売等,6.845098040014257
22041911,中古マンション等,,22101,静岡県,静岡市葵区,七間町,静岡,11,３ＬＤＫ,100,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第1四半期,未改装,,7.531478917042255
22138319,中古マンション等,,22214,静岡県,藤枝市,藤枝,藤枝,30分?60分,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2008年第2四半期,未改装,,7.0
22010213,中古マンション等,,22131,静岡県,浜松市中区,佐鳴台,浜松,30分?60分,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,未改装,,7.079181246047625
22092884,中古マンション等,,22203,静岡県,沼津市,桃里,原(静岡),30分?60分,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,市街化調整区域,,,2012年第1四半期,,,6.977723605288848
22095719,中古マンション等,,22135,静岡県,浜松市北区,三ヶ日町大崎,都筑,30分?60分,２ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2013年第1四半期,未改装,,6.7558748556724915
22011722,中古マンション等,,22131,静岡県,浜松市中区,成子町,浜松,12,３ＬＤＫ,70,,,,平成8年,ＳＲＣ,住宅,その他,,,,近隣商業地域,80.0,300.0,2020年第4四半期,,,7.041392685158225
22057036,中古マンション等,,22131,静岡県,浜松市中区,上島,浜松,30分?60分,２ＬＤＫ,70,,,,平成15年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第3四半期,改装済,,7.230448921378274
22094568,中古マンション等,,22210,静岡県,富士市,吉原,富士,30分?60分,３ＬＤＫ,60,,,,平成5年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,未改装,,7.301029995663981
22081413,中古マンション等,,22210,静岡県,富士市,水戸島本町,富士,5,１Ｋ,15,,,,平成4年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第3四半期,,,6.477121254719663
22014481,中古マンション等,,22132,静岡県,浜松市東区,中野町,浜松,1H?1H30,２ＬＤＫ,50,,,,平成4年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2017年第4四半期,改装済,,6.954242509439325
22014349,中古マンション等,,22132,静岡県,浜松市東区,中郡町,浜松,2H?,３ＬＤＫ,70,,,,平成4年,,住宅,住宅,,,,市街化調整区域,60.0,200.0,2018年第1四半期,未改装,,6.477121254719663
