ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
43008880,中古マンション等,,43105,熊本県,熊本市北区,武蔵ケ丘,光の森,12,３ＬＤＫ,65,,,,平成26年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第4四半期,未改装,,7.380211241711606
43032427,中古マンション等,,43103,熊本県,熊本市西区,島崎,上熊本(ＪＲ・熊本電鉄),25,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第1四半期,改装済,,7.079181246047625
43028359,中古マンション等,,43102,熊本県,熊本市東区,保田窪本町,東海学園前,15,３ＬＤＫ,65,,,,平成22年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第3四半期,,,7.301029995663981
43054524,中古マンション等,,43101,熊本県,熊本市中央区,坪井,坪井川公園,3,４ＬＤＫ,80,,,,昭和64年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第1四半期,改装済,,7.079181246047625
43040407,中古マンション等,,43102,熊本県,熊本市東区,尾ノ上,東海学園前,30分?60分,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第2四半期,未改装,,7.146128035678238
43004233,中古マンション等,,43102,熊本県,熊本市東区,東町,健軍町,3,３ＬＤＫ,100,,,,,ＲＣ,住宅,住宅,,,,,,,2019年第4四半期,未改装,,7.146128035678238
43000553,中古マンション等,,43101,熊本県,熊本市中央区,京町,上熊本(ＪＲ・熊本電鉄),16,２ＬＤＫ,65,,,,昭和55年,,,住宅,,,,第２種住居地域,60.0,200.0,2020年第1四半期,未改装,,6.832508912706237
43030151,中古マンション等,,43101,熊本県,熊本市中央区,上通町,上熊本(ＪＲ・熊本電鉄),29,２ＬＤＫ,70,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第3四半期,改装済,,6.342422680822207
43027249,中古マンション等,,43101,熊本県,熊本市中央区,新町,熊本,23,３ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,7.113943352306837
43001597,中古マンション等,,43101,熊本県,熊本市中央区,水前寺公園,新水前寺,6,４ＬＤＫ,90,,,,平成28年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2020年第1四半期,未改装,,7.6020599913279625
43042674,中古マンション等,,43105,熊本県,熊本市北区,武蔵ケ丘,光の森,11,４ＬＤＫ,80,,,,平成22年,ＲＣ,住宅,その他,,,,第１種中高層住居専用地域,60.0,150.0,2015年第3四半期,未改装,,7.3222192947339195
43003862,中古マンション等,,43102,熊本県,熊本市東区,長嶺南,水前寺,1H?1H30,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,150.0,2018年第3四半期,未改装,,7.301029995663981
43027320,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,1,２ＬＤＫ,45,,,,昭和61年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第3四半期,改装済,,6.845098040014257
43001405,中古マンション等,,43101,熊本県,熊本市中央区,新屋敷,水前寺,19,１Ｋ,25,,,,昭和63年,,,住宅,,,,近隣商業地域,80.0,300.0,2017年第4四半期,未改装,,6.342422680822207
43002105,中古マンション等,,43101,熊本県,熊本市中央区,妙体寺町,水前寺,30分?60分,３ＬＤＫ,80,,,,戦前,ＳＲＣ,,住宅,,,,,,,2018年第3四半期,改装済,,7.204119982655925
43039877,中古マンション等,,43101,熊本県,熊本市中央区,保田窪,水前寺,21,３ＬＤＫ,75,,,,平成23年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第2四半期,未改装,,7.3979400086720375
43040038,中古マンション等,,43101,熊本県,熊本市中央区,本山,熊本,10,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第4四半期,未改装,,7.230448921378274
43002114,中古マンション等,,43101,熊本県,熊本市中央区,迎町,熊本,15,３ＬＤＫ,65,,,,平成28年,,,住宅,,,,商業地域,,,2020年第4四半期,未改装,,7.431363764158987
43027504,中古マンション等,,43101,熊本県,熊本市中央区,本荘,南熊本,16,１Ｋ,25,,,,昭和64年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,6.477121254719663
43001577,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,9,１ＤＫ,20,,,,昭和64年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第3四半期,,,6.845098040014257
43054121,中古マンション等,,43101,熊本県,熊本市中央区,米屋町,熊本,13,３ＬＤＫ,50,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第1四半期,未改装,調停・競売等,6.7160033436347994
43047061,中古マンション等,,43101,熊本県,熊本市中央区,呉服町,熊本,12,２ＬＤＫ,50,,,,昭和62年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第1四半期,未改装,,6.544068044350276
43061199,中古マンション等,,43101,熊本県,熊本市中央区,九品寺,南熊本,16,３ＬＤＫ,70,,,,昭和52年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第3四半期,改装済,,6.819543935541868
43048647,中古マンション等,,43102,熊本県,熊本市東区,長嶺南,新水前寺,1H?1H30,３ＬＤＫ,75,,,,平成11年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,150.0,2013年第3四半期,改装済,,7.204119982655925
43000336,中古マンション等,,43101,熊本県,熊本市中央区,帯山,水前寺,30分?60分,３ＬＤＫ,55,,,,平成9年,,,住宅,,,,第２種中高層住居専用地域,60.0,150.0,2020年第1四半期,未改装,,6.949390006644912
43047205,中古マンション等,,43101,熊本県,熊本市中央区,新町,熊本,20,２ＤＫ,45,,,,,ＳＲＣ,住宅,,,,,,,,2013年第4四半期,,,6.857332496431268
43000064,中古マンション等,,43101,熊本県,熊本市中央区,出水,新水前寺,15,４ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第3四半期,未改装,,7.2552725051033065
43062024,中古マンション等,,43102,熊本県,熊本市東区,山ノ内,水前寺,30分?60分,３ＬＤＫ,55,,,,平成4年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第4四半期,未改装,,6.897627091290442
43032121,中古マンション等,,43103,熊本県,熊本市西区,池田,上熊本(ＪＲ・熊本電鉄),16,,65,,,,,ＳＲＣ,住宅,,,,,,,,2011年第2四半期,,,6.913813852383717
43010559,中古マンション等,,43202,熊本県,八代市,緑町,八代,18,２ＤＫ,55,,,,平成4年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2020年第4四半期,改装済,,6.991226075692495
43028299,中古マンション等,,43102,熊本県,熊本市東区,山ノ内,水前寺,30分?60分,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2014年第1四半期,改装済,,7.176091259055681
43001492,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,6,１Ｋ,20,,,,平成3年,ＳＲＣ,,,,,,商業地域,80.0,400.0,2019年第3四半期,未改装,,6.3222192947339195
43003350,中古マンション等,,43102,熊本県,熊本市東区,月出,水前寺,30分?60分,４ＬＤＫ,90,,,,平成18年,ＳＲＣ,,住宅,,,,,,,2019年第2四半期,未改装,,7.380211241711606
43000212,中古マンション等,,43101,熊本県,熊本市中央区,大江,水前寺,19,４ＬＤＫ,105,,,,平成30年,ＲＣ,,,,,,近隣商業地域,80.0,300.0,2020年第4四半期,未改装,,7.556302500767287
43000583,中古マンション等,,43101,熊本県,熊本市中央区,京町本丁,上熊本(ＪＲ・熊本電鉄),10,２ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2020年第4四半期,改装済,,7.3222192947339195
43054378,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,5,３ＬＤＫ,70,,,,昭和61年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第4四半期,改装済,,6.977723605288848
43061189,中古マンション等,,43101,熊本県,熊本市中央区,九品寺,新水前寺,16,３ＬＤＫ,75,,,,昭和59年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,未改装,,7.113943352306837
43001653,中古マンション等,,43101,熊本県,熊本市中央区,菅原町,南熊本,15,２ＤＫ,50,,,,,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2019年第4四半期,未改装,,6.301029995663981
43061364,中古マンション等,,43101,熊本県,熊本市中央区,新屋敷,新水前寺,15,２ＬＤＫ,60,,,,平成17年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,改装済,,7.278753600952829
43047534,中古マンション等,,43101,熊本県,熊本市中央区,本荘,熊本,26,１Ｋ,20,,,,,ＳＲＣ,住宅,,,,,,,,2013年第3四半期,,,6.342422680822207
43032682,中古マンション等,,43103,熊本県,熊本市西区,横手,熊本,30分?60分,３ＬＤＫ,60,,,,,ＲＣ,住宅,,,,,第２種中高層住居専用地域,50.0,200.0,2011年第4四半期,改装済,,7.079181246047625
43055181,中古マンション等,,43102,熊本県,熊本市東区,月出,東海学園前,30分?60分,２ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2009年第3四半期,改装済,,7.079181246047625
43001098,中古マンション等,,43101,熊本県,熊本市中央区,米屋町,熊本,15,１ＬＤＫ,50,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,,,,2018年第3四半期,未改装,,6.880813592280791
43001575,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,3,１Ｋ,25,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第3四半期,未改装,,6.57978359661681
43008399,中古マンション等,,43105,熊本県,熊本市北区,高平,八景水谷,6,３ＬＤＫ,75,,,,平成2年,ＳＲＣ,,住宅,,,,準工業地域,60.0,200.0,2020年第3四半期,未改装,,6.944482672150168
43001645,中古マンション等,,43101,熊本県,熊本市中央区,菅原町,新水前寺,11,２ＬＤＫ,50,,,,昭和49年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2020年第1四半期,改装済,,6.477121254719663
43001969,中古マンション等,,43101,熊本県,熊本市中央区,保田窪,水前寺,21,３ＬＤＫ,80,,,,平成23年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第4四半期,未改装,,7.380211241711606
43001487,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,7,４ＬＤＫ,95,,,,平成12年,,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第4四半期,,,7.3979400086720375
43001237,中古マンション等,,43101,熊本県,熊本市中央区,新大江,水前寺,3,,20,,,,昭和63年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,,,2016年第2四半期,未改装,,6.301029995663981
43046713,中古マンション等,,43101,熊本県,熊本市中央区,京町,上熊本(ＪＲ・熊本電鉄),11,２ＬＤＫ,65,,,,昭和49年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第3四半期,未改装,,6.662757831681574
43047509,中古マンション等,,43101,熊本県,熊本市中央区,保田窪,水前寺,18,１Ｋ,15,,,,昭和63年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第2四半期,,,6.204119982655925
43036122,中古マンション等,,43101,熊本県,熊本市中央区,上水前寺,水前寺,26,１ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第4四半期,改装済,,7.146128035678238
43027335,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,8,３ＤＫ,60,,,,昭和49年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2014年第1四半期,未改装,,6.477121254719663
43001560,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,4,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,住宅,,,,,,,2017年第2四半期,未改装,,6.431363764158987
43050349,中古マンション等,,43104,熊本県,熊本市南区,馬渡,平成,10,３ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第3四半期,未改装,,7.3222192947339195
43030703,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,3,３ＬＤＫ,75,,,,昭和63年,ＳＲＣ,住宅,,,,,,,,2011年第2四半期,改装済,,7.041392685158225
43002269,中古マンション等,,43101,熊本県,熊本市中央区,練兵町,熊本,24,３ＬＤＫ,60,,,,平成10年,ＳＲＣ,住宅,住宅,,,,,,,2018年第3四半期,未改装,,7.230448921378274
43062504,中古マンション等,,43104,熊本県,熊本市南区,田迎,南熊本,21,３ＬＤＫ,75,,,,昭和64年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第3四半期,改装済,,7.146128035678238
43001748,中古マンション等,,43101,熊本県,熊本市中央区,坪井,坪井川公園,3,３ＬＤＫ,55,,,,昭和64年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2021年第2四半期,改装済,,7.113943352306837
43039620,中古マンション等,,43101,熊本県,熊本市中央区,坪井,上熊本(ＪＲ・熊本電鉄),25,４ＬＤＫ,95,,,,平成15年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第3四半期,未改装,,7.301029995663981
43001451,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,1,４ＬＤＫ,80,,,,平成18年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,未改装,,7.414973347970818
43000522,中古マンション等,,43101,熊本県,熊本市中央区,上通町,新水前寺,24,２ＤＫ,45,,,,昭和52年,ＲＣ,住宅,住宅,,,,,,,2017年第3四半期,未改装,,7.079181246047625
43062054,中古マンション等,,43103,熊本県,熊本市西区,池田,上熊本(ＪＲ・熊本電鉄),10,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2008年第4四半期,,調停・競売等,6.913813852383717
43054603,中古マンション等,,43101,熊本県,熊本市中央区,萩原町,南熊本,4,４ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第2四半期,未改装,,7.278753600952829
43008913,中古マンション等,,43105,熊本県,熊本市北区,武蔵ケ丘,武蔵塚,3,３ＬＤＫ,55,,,,平成5年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第3四半期,,,7.079181246047625
43001353,中古マンション等,,43101,熊本県,熊本市中央区,新町,新町(熊本),3,２ＬＤＫ,70,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第3四半期,未改装,,7.041392685158225
43061325,中古マンション等,,43101,熊本県,熊本市中央区,新大江,水前寺,,３ＬＤＫ,60,,,,昭和63年,ＲＣ,住宅,,,,,,,,2008年第1四半期,改装済,,6.929418925714293
43002117,中古マンション等,,43101,熊本県,熊本市中央区,迎町,熊本,16,３ＬＤＫ,60,,,,平成28年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第3四半期,未改装,,7.342422680822207
43001350,中古マンション等,,43101,熊本県,熊本市中央区,新町,新町(熊本),2,３ＬＤＫ,75,,,,平成30年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,未改装,,7.505149978319906
43000985,中古マンション等,,43101,熊本県,熊本市中央区,国府,新水前寺,6,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,住宅,,,,,,,2017年第2四半期,未改装,,7.079181246047625
43000734,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,黒髪町,7,１Ｋ,20,,,,平成4年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2021年第2四半期,未改装,,6.3979400086720375
43042444,中古マンション等,,43105,熊本県,熊本市北区,高平,八景水谷,6,３ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第1四半期,未改装,,6.880813592280791
43000870,中古マンション等,,43101,熊本県,熊本市中央区,神水本町,新水前寺,28,４ＬＤＫ,85,,,,平成29年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第4四半期,未改装,,7.6020599913279625
43036371,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,竜田口,19,１Ｋ,25,,,,平成4年,ＲＣ,住宅,その他,,,,第２種中高層住居専用地域,60.0,200.0,2015年第1四半期,未改装,,6.897627091290442
43030571,中古マンション等,,43101,熊本県,熊本市中央区,新屋敷,新水前寺,19,１Ｋ,25,,,,平成2年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第4四半期,改装済,,6.5910646070264995
43031962,中古マンション等,,43102,熊本県,熊本市東区,東町,新水前寺,30分?60分,３ＬＤＫ,85,,,,平成2年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第1四半期,未改装,,7.2552725051033065
43028362,中古マンション等,,43102,熊本県,熊本市東区,保田窪本町,東海学園前,14,４ＬＤＫ,95,,,,平成22年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第2四半期,未改装,,7.342422680822207
43036981,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,8,２ＬＤＫ,60,,,,昭和49年,ＳＲＣ,住宅,住宅,,,,,,,2015年第2四半期,改装済,,7.146128035678238
43003935,中古マンション等,,43102,熊本県,熊本市東区,長嶺南,東海学園前,30分?60分,４ＬＤＫ,95,,,,,,住宅,住宅,,,,,,,2017年第4四半期,改装済,,7.361727836017593
43027030,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,竜田口,18,１Ｋ,25,,,,平成4年,ＲＣ,住宅,その他,,,,第２種中高層住居専用地域,60.0,200.0,2014年第4四半期,,,6.929418925714293
43027762,中古マンション等,,43102,熊本県,熊本市東区,小峯,水前寺,1H?1H30,４ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,,,,2010年第3四半期,未改装,,6.903089986991944
43000867,中古マンション等,,43101,熊本県,熊本市中央区,神水本町,新水前寺,29,３ＬＤＫ,70,,,,,,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第1四半期,未改装,,7.505149978319906
43000922,中古マンション等,,43101,熊本県,熊本市中央区,国府,新水前寺,8,３ＬＤＫ,100,,,,平成12年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2021年第2四半期,未改装,,7.342422680822207
43003311,中古マンション等,,43102,熊本県,熊本市東区,新外,水前寺,30分?60分,１Ｋ,25,,,,平成2年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2016年第4四半期,改装済,,6.3222192947339195
43032758,中古マンション等,,43104,熊本県,熊本市南区,江越,平成,14,４ＬＤＫ,85,,,,平成16年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2011年第4四半期,未改装,,7.2552725051033065
43036361,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,竜田口,19,２ＤＫ,45,,,,平成4年,ＲＣ,住宅,その他,,,,第２種中高層住居専用地域,60.0,200.0,2015年第1四半期,未改装,,7.176091259055681
43027325,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,3,３ＬＤＫ,80,,,,昭和63年,ＲＣ,住宅,その他,,,,近隣商業地域,80.0,300.0,2014年第2四半期,改装済,,7.146128035678238
43001131,中古マンション等,,43101,熊本県,熊本市中央区,桜町,熊本,29,,85,,,,平成31年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2019年第4四半期,,,7.690196080028514
43061069,中古マンション等,,43101,熊本県,熊本市中央区,大江,水前寺,23,３ＬＤＫ,70,,,,平成20年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2008年第4四半期,,,7.380211241711606
43002859,中古マンション等,,43102,熊本県,熊本市東区,健軍,新水前寺,30分?60分,１Ｒ,20,,,,平成3年,ＲＣ,住宅,その他,,,,第１種中高層住居専用地域,60.0,200.0,2017年第3四半期,未改装,,6.204119982655925
43004263,中古マンション等,,43102,熊本県,熊本市東区,保田窪,水前寺,30分?60分,２ＬＤＫ,55,,,,平成4年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2021年第2四半期,未改装,,6.959041392321094
43062922,中古マンション等,,43105,熊本県,熊本市北区,清水本町,北熊本,3,５ＬＤＫ,110,,,,昭和64年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2008年第4四半期,改装済,,7.204119982655925
43032727,中古マンション等,,43104,熊本県,熊本市南区,出仲間,南熊本,30分?60分,３ＬＤＫ,70,,,,平成14年,ＲＣ,住宅,,,,,,,,2011年第2四半期,,,7.230448921378274
43003085,中古マンション等,,43102,熊本県,熊本市東区,佐土原,新水前寺,30分?60分,２ＬＤＫ,55,,,,,,,住宅,,,,第２種中高層住居専用地域,60.0,150.0,2020年第3四半期,未改装,,6.954242509439325
43002818,中古マンション等,,43102,熊本県,熊本市東区,健軍,新水前寺,30分?60分,,75,,,,昭和63年,,,その他,,,,,,,2021年第1四半期,,,7.041392685158225
43049326,中古マンション等,,43103,熊本県,熊本市西区,田崎,熊本,11,４ＬＤＫ,85,,,,平成3年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第1四半期,未改装,,7.146128035678238
43047413,中古マンション等,,43101,熊本県,熊本市中央区,坪井,藤崎宮前,6,１Ｋ,15,,,,平成3年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第2四半期,,,6.342422680822207
43055416,中古マンション等,,43102,熊本県,熊本市東区,保田窪,東海学園前,24,３ＬＤＫ,65,,,,,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,150.0,2009年第4四半期,改装済,,6.944482672150168
43061938,中古マンション等,,43102,熊本県,熊本市東区,沼山津,新水前寺,1H?1H30,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第3四半期,,調停・競売等,6.838849090737256
43000695,中古マンション等,,43101,熊本県,熊本市中央区,九品寺,南熊本,13,４ＬＤＫ,90,,,,平成19年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2020年第2四半期,未改装,,7.4623979978989565
43039252,中古マンション等,,43101,熊本県,熊本市中央区,新町,新町(熊本),3,３Ｋ,45,,,,平成5年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第3四半期,未改装,,6.857332496431268
43036677,中古マンション等,,43101,熊本県,熊本市中央区,新大江,水前寺,3,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第4四半期,未改装,,6.230448921378274
43001555,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,14,１Ｋ,20,,,,昭和64年,ＲＣ,,住宅,,,,,,,2017年第3四半期,改装済,,6.2552725051033065
43000921,中古マンション等,,43101,熊本県,熊本市中央区,国府,新水前寺,14,４ＬＤＫ,85,,,,平成10年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2021年第2四半期,未改装,,7.176091259055681
43004320,中古マンション等,,43102,熊本県,熊本市東区,保田窪,東海学園前,25,４ＬＤＫ,85,,,,,,,住宅,,,,,,,2017年第4四半期,,,7.3222192947339195
43027496,中古マンション等,,43101,熊本県,熊本市中央区,中唐人町,熊本,15,３ＬＤＫ,65,,,,昭和62年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第4四半期,未改装,,6.903089986991944
43029162,中古マンション等,,43104,熊本県,熊本市南区,日吉,熊本,30分?60分,２ＬＤＫ,55,,,,平成23年,ＲＣ,住宅,住宅,,,,,,,2014年第3四半期,改装済,,7.230448921378274
43000555,中古マンション等,,43101,熊本県,熊本市中央区,京町,上熊本(ＪＲ・熊本電鉄),13,３ＬＤＫ,60,,,,昭和64年,ＳＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2019年第4四半期,未改装,,6.929418925714293
43061153,中古マンション等,,43101,熊本県,熊本市中央区,京町,上熊本(ＪＲ・熊本電鉄),15,３ＬＤＫ,80,,,,昭和55年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2008年第4四半期,改装済,,7.079181246047625
43027022,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,竜田口,19,２ＤＫ,25,,,,平成4年,ＲＣ,住宅,その他,,,,第２種中高層住居専用地域,60.0,200.0,2014年第4四半期,,,6.929418925714293
43000735,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,黒髪町,7,１Ｋ,20,,,,平成3年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2021年第2四半期,未改装,,6.3979400086720375
