ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
24051359,中古マンション等,,24202,三重県,四日市市,日永西,日永,3,３ＬＤＫ,70,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第3四半期,未改装,,6.763427993562937
24002200,中古マンション等,,24201,三重県,津市,島崎町,津,12,２ＬＤＫ,60,,,,平成21年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第1四半期,改装済,,7.230448921378274
24042199,中古マンション等,,24204,三重県,松阪市,本町,松阪,6,３ＬＤＫ,80,,,,,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,7.447158031342219
24062235,中古マンション等,,24202,三重県,四日市市,ときわ,伊勢松本,17,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第4四半期,未改装,,7.230448921378274
24006748,中古マンション等,,24202,三重県,四日市市,諏訪栄町,近鉄四日市,2,３ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2019年第4四半期,改装済,,7.477121254719663
24014159,中古マンション等,,24205,三重県,桑名市,中央町,桑名,10,２ＬＤＫ,55,,,,昭和64年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2020年第3四半期,未改装,,7.041392685158225
24064455,中古マンション等,,24205,三重県,桑名市,明正町,益生,4,４ＬＤＫ,90,,,,平成16年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2008年第1四半期,未改装,,7.4623979978989565
24029238,中古マンション等,,24202,三重県,四日市市,天カ須賀,川越富洲原,7,３ＬＤＫ,65,,,,平成11年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第1四半期,未改装,,7.146128035678238
24029685,中古マンション等,,24202,三重県,四日市市,富田,富田(三重),2,３ＬＤＫ,90,,,,平成24年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2014年第4四半期,未改装,,7.477121254719663
24064185,中古マンション等,,24205,三重県,桑名市,中央町,桑名,11,２ＬＤＫ,55,,,,昭和64年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2007年第4四半期,未改装,,6.968482948553935
24035905,中古マンション等,,24207,三重県,鈴鹿市,寺家,磯山,15,３ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,,,,,第１種低層住居専用地域,60.0,100.0,2010年第1四半期,未改装,,6.0
24006790,中古マンション等,,24202,三重県,四日市市,諏訪町,近鉄四日市,11,２ＬＤＫ,60,,,,平成8年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第1四半期,未改装,,7.146128035678238
24000641,中古マンション等,,24201,三重県,津市,一身田上津部田,津,21,２ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第4四半期,未改装,,7.477121254719663
24038630,中古マンション等,,24202,三重県,四日市市,元町,近鉄四日市,10,４ＬＤＫ,90,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,7.3979400086720375
24010305,中古マンション等,,24203,三重県,伊勢市,吹上,宇治山田,11,４ＬＤＫ,85,,,,平成17年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第3四半期,未改装,,7.342422680822207
24029546,中古マンション等,,24201,三重県,津市,一身田上津部田,津,19,２ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第1四半期,,,7.176091259055681
24064472,中古マンション等,,24205,三重県,桑名市,明正町,益生,4,３ＬＤＫ,80,,,,平成16年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2007年第3四半期,未改装,,7.414973347970818
24061684,中古マンション等,,24202,三重県,四日市市,釆女町,内部,23,３ＬＤＫ,75,,,,平成4年,ＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2008年第3四半期,未改装,,6.748188027006201
24062402,中古マンション等,,24202,三重県,四日市市,西松本町,伊勢松本,8,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,準住居地域,60.0,200.0,2008年第2四半期,改装済,,6.986771734266245
24048146,中古マンション等,,24204,三重県,松阪市,西之庄町,松阪,20,４ＬＤＫ,85,,,,平成15年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第1四半期,未改装,,7.176091259055681
24057136,中古マンション等,,24205,三重県,桑名市,太一丸,桑名,15,３ＬＤＫ,65,,,,平成5年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第3四半期,未改装,調停・競売等,6.863322860120456
24056535,中古マンション等,,24204,三重県,松阪市,川井町,松阪,26,４ＬＤＫ,85,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第2四半期,未改装,,7.113943352306837
24004756,中古マンション等,,24202,三重県,四日市市,阿倉川町,阿倉川,5,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,その他,,,,準工業地域,60.0,200.0,2018年第1四半期,未改装,,6.903089986991944
24011637,中古マンション等,,24204,三重県,松阪市,大黒田町,松阪,30分?60分,３ＬＤＫ,90,,,,平成20年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2020年第2四半期,未改装,,7.176091259055681
24006555,中古マンション等,,24202,三重県,四日市市,十七軒町,新正,6,２ＬＤＫ,80,,,,平成10年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第3四半期,改装済,,7.2552725051033065
24055978,中古マンション等,,24203,三重県,伊勢市,吹上,宇治山田,4,２ＬＤＫ,40,,,,昭和59年,鉄骨造,住宅,,,,,第２種住居地域,60.0,200.0,2009年第1四半期,未改装,,6.230448921378274
24029682,中古マンション等,,24202,三重県,四日市市,富田,富田(三重),4,３ＬＤＫ,75,,,,平成9年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2014年第4四半期,未改装,,7.0
24037334,中古マンション等,,24202,三重県,四日市市,富田,近鉄富田,5,３ＬＤＫ,75,,,,平成24年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2015年第2四半期,改装済,,7.3979400086720375
24003037,中古マンション等,,24201,三重県,津市,西丸之内,津新町,5,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,未改装,,7.414973347970818
24062239,中古マンション等,,24202,三重県,四日市市,ときわ,中川原,12,３ＬＤＫ,85,,,,平成13年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第2四半期,改装済,,7.2552725051033065
24004823,中古マンション等,,24202,三重県,四日市市,天カ須賀,川越富洲原,9,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,その他,,,,準工業地域,60.0,200.0,2019年第3四半期,未改装,,7.146128035678238
24006995,中古マンション等,,24202,三重県,四日市市,陶栄町,川原町,5,４ＬＤＫ,85,,,,平成20年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第4四半期,未改装,,7.361727836017593
24012819,中古マンション等,,24204,三重県,松阪市,中町,松阪,3,４ＬＤＫ,90,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,改装済,,7.447158031342219
24033707,中古マンション等,,24205,三重県,桑名市,大字江場,桑名,10,２ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,未改装,,7.146128035678238
24039330,中古マンション等,,24207,三重県,鈴鹿市,桜島町,白子,30分?60分,２ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第3四半期,改装済,,6.977723605288848
24006015,中古マンション等,,24202,三重県,四日市市,久保田,近鉄四日市,18,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2021年第2四半期,未改装,,7.380211241711606
24027529,中古マンション等,,24201,三重県,津市,一身田上津部田,津,23,２ＤＫ＋Ｓ,70,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2014年第3四半期,改装済,,7.477121254719663
24014798,中古マンション等,,24205,三重県,桑名市,大字福島,桑名,14,２ＬＤＫ,70,,,,,ＳＲＣ,住宅,その他,,,,工業地域,60.0,200.0,2017年第4四半期,未改装,,6.903089986991944
24030540,中古マンション等,,24202,三重県,四日市市,西松本町,伊勢松本,6,３ＬＤＫ,65,,,,平成3年,ＳＲＣ、ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2010年第3四半期,未改装,,6.977723605288848
24050685,中古マンション等,,24201,三重県,津市,一身田上津部田,津,20,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第2四半期,未改装,,7.2552725051033065
24057942,中古マンション等,,24207,三重県,鈴鹿市,桜島町,玉垣,10,３ＬＤＫ,95,,,,平成21年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2009年第4四半期,未改装,,7.3979400086720375
24033590,中古マンション等,,24201,三重県,津市,桜橋,津,12,３ＬＤＫ,70,,,,平成24年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第1四半期,未改装,,7.3979400086720375
24049930,中古マンション等,,24207,三重県,鈴鹿市,岡田,平田町,8,２ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第4四半期,改装済,,7.2552725051033065
24049489,中古マンション等,,24205,三重県,桑名市,大字福島,桑名,10,４ＬＤＫ,80,,,,平成4年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2012年第2四半期,,,7.041392685158225
24032938,中古マンション等,,24201,三重県,津市,上浜町,津,5,４ＬＤＫ,85,,,,平成18年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,未改装,,7.4623979978989565
24006584,中古マンション等,,24202,三重県,四日市市,城北町,近鉄四日市,14,３ＬＤＫ,70,,,,,,,住宅,,,,第２種住居地域,60.0,200.0,2018年第3四半期,未改装,,6.919078092376074
24012037,中古マンション等,,24204,三重県,松阪市,川井町,松阪,25,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,その他,,,,第２種住居地域,60.0,200.0,2016年第3四半期,未改装,,6.568201724066995
24000849,中古マンション等,,24201,三重県,津市,岩田,阿漕,9,４ＬＤＫ,85,,,,平成15年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2021年第2四半期,未改装,,7.230448921378274
24005094,中古マンション等,,24202,三重県,四日市市,鵜の森,近鉄四日市,13,,75,,,,平成11年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第3四半期,改装済,,7.204119982655925
24015124,中古マンション等,,24207,三重県,鈴鹿市,阿古曽町,平田町,11,４ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2021年第2四半期,未改装,,7.342422680822207
24048202,中古マンション等,,24201,三重県,津市,八町,津新町,3,２ＤＫ,30,,,,,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第2四半期,未改装,,6.491361693834273
24013734,中古マンション等,,24205,三重県,桑名市,大字桑名,桑名,5,４ＬＤＫ,80,,,,平成28年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2018年第4四半期,未改装,,7.623249290397901
24049903,中古マンション等,,24207,三重県,鈴鹿市,大池,平田町,8,３ＬＤＫ,65,,,,昭和60年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第1四半期,改装済,,6.740362689494244
24053803,中古マンション等,,24204,三重県,松阪市,殿町,松阪,15,４ＬＤＫ,95,,,,平成18年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第1四半期,未改装,,7.380211241711606
24034104,中古マンション等,,24205,三重県,桑名市,大字福島,桑名,14,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2014年第1四半期,改装済,,7.146128035678238
24064756,中古マンション等,,24207,三重県,鈴鹿市,神戸,鈴鹿市,2,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,300.0,2007年第3四半期,未改装,,7.431363764158987
24043268,中古マンション等,,24202,三重県,四日市市,釆女町,内部,21,３ＬＤＫ,75,,,,平成4年,ＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2012年第3四半期,未改装,,6.944482672150168
24065235,中古マンション等,,24207,三重県,鈴鹿市,東磯山,磯山,6,５ＤＫ,35,,,,昭和64年,木造,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第4四半期,改装済,,6.770852011642144
24017600,中古マンション等,,24207,三重県,鈴鹿市,南玉垣町,千代崎,30分?60分,４ＬＤＫ,75,,,,平成3年,,住宅,住宅,,,,準工業地域,60.0,200.0,2018年第3四半期,未改装,,7.041392685158225
24002079,中古マンション等,,24201,三重県,津市,桜橋,津,4,３ＬＤＫ,75,,,,平成19年,ＲＣ,,住宅,,,,商業地域,80.0,500.0,2021年第1四半期,未改装,,7.361727836017593
24013087,中古マンション等,,24204,三重県,松阪市,本町,松阪,5,４ＬＤＫ,80,,,,平成13年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,改装済,,7.230448921378274
24064716,中古マンション等,,24207,三重県,鈴鹿市,大池,平田町,9,３ＬＤＫ,65,,,,昭和60年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第2四半期,改装済,,6.812913356642856
24006780,中古マンション等,,24202,三重県,四日市市,諏訪町,近鉄四日市,11,２ＬＤＫ,55,,,,平成8年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2017年第4四半期,未改装,,7.146128035678238
24016043,中古マンション等,,24207,三重県,鈴鹿市,桜島町,玉垣,4,３ＬＤＫ,70,,,,平成6年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第4四半期,未改装,,6.568201724066995
24015130,中古マンション等,,24207,三重県,鈴鹿市,阿古曽町,平田町,10,４ＬＤＫ,90,,,,平成17年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第4四半期,未改装,,7.278753600952829
24006956,中古マンション等,,24202,三重県,四日市市,中部,近鉄四日市,12,３ＬＤＫ,60,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,7.079181246047625
24001180,中古マンション等,,24201,三重県,津市,上浜町,津,7,４ＬＤＫ,85,,,,平成18年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第4四半期,未改装,,7.2552725051033065
24057257,中古マンション等,,24205,三重県,桑名市,長島町又木,近鉄長島,7,３ＬＤＫ,95,,,,平成13年,ＲＣ,住宅,,,,,近隣商業地域,60.0,200.0,2009年第1四半期,未改装,調停・競売等,7.041392685158225
24008937,中古マンション等,,24202,三重県,四日市市,安島,近鉄四日市,14,,65,,,,平成15年,,住宅,,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,調停・競売等,6.929418925714293
24035522,中古マンション等,,24202,三重県,四日市市,阿倉川町,阿倉川,3,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第4四半期,改装済,,7.0
24013946,中古マンション等,,24205,三重県,桑名市,末広町,桑名,6,３ＬＤＫ,70,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,改装済,,7.2552725051033065
24033611,中古マンション等,,24205,三重県,桑名市,長島町押付,近鉄長島,9,３ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第4四半期,未改装,,6.857332496431268
24058068,中古マンション等,,24207,三重県,鈴鹿市,白子町,白子,17,３ＬＤＫ,85,,,,平成4年,ＳＲＣ,住宅,,,,,市街化調整区域,70.0,400.0,2009年第2四半期,未改装,,7.041392685158225
24016347,中古マンション等,,24207,三重県,鈴鹿市,白子町,白子,18,３ＬＤＫ,70,,,,平成4年,ＳＲＣ,住宅,住宅,,,,市街化調整区域,70.0,200.0,2017年第4四半期,未改装,,6.886490725172482
24006773,中古マンション等,,24202,三重県,四日市市,諏訪町,近鉄四日市,9,２ＬＤＫ＋Ｓ,75,,,,平成20年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2020年第4四半期,未改装,,7.447158031342219
24065234,中古マンション等,,24207,三重県,鈴鹿市,東磯山,磯山,3,２ＬＤＫ,60,,,,昭和62年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,未改装,,6.763427993562937
24034914,中古マンション等,,24207,三重県,鈴鹿市,桜島町,白子,30分?60分,３ＬＤＫ,95,,,,平成21年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2014年第3四半期,未改装,,7.2552725051033065
24006546,中古マンション等,,24202,三重県,四日市市,下之宮町,近鉄富田,13,３ＬＤＫ,70,,,,平成2年,ＳＲＣ,,住宅,,,,準住居地域,60.0,200.0,2019年第1四半期,改装済,,7.146128035678238
24002419,中古マンション等,,24201,三重県,津市,新町,津新町,0,４ＬＤＫ,90,,,,平成18年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,7.3979400086720375
24064400,中古マンション等,,24205,三重県,桑名市,大字福島,桑名,14,４ＬＤＫ,75,,,,平成7年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2007年第3四半期,未改装,,7.113943352306837
24000630,中古マンション等,,24201,三重県,津市,一身田上津部田,津,21,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2019年第2四半期,未改装,,7.4623979978989565
24061333,中古マンション等,,24201,三重県,津市,久居新町,久居,1,４ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,,,,,,,,2007年第4四半期,未改装,,7.3222192947339195
24000625,中古マンション等,,24201,三重県,津市,一身田上津部田,津,21,３ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,未改装,,7.3222192947339195
24031266,中古マンション等,,24202,三重県,四日市市,元新町,四日市,11,３ＬＤＫ,75,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第4四半期,改装済,,7.079181246047625
24004469,中古マンション等,,24201,三重県,津市,南が丘,南が丘,8,４ＬＤＫ,100,,,,,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,60.0,100.0,2016年第1四半期,未改装,,7.477121254719663
24030292,中古マンション等,,24202,三重県,四日市市,大字泊村,泊(三重),9,３ＬＤＫ,80,,,,平成16年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第4四半期,未改装,,7.2552725051033065
24004463,中古マンション等,,24201,三重県,津市,南が丘,南が丘,0,４ＬＤＫ,85,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2017年第3四半期,,,7.204119982655925
24031288,中古マンション等,,24202,三重県,四日市市,安島,近鉄四日市,10,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,未改装,,7.301029995663981
24036846,中古マンション等,,24207,三重県,鈴鹿市,南江島町,白子,8,３ＬＤＫ,70,,,,平成18年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第4四半期,未改装,,7.2552725051033065
24034800,中古マンション等,,24205,三重県,桑名市,大字福島,桑名,13,３ＬＤＫ,75,,,,平成5年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2010年第1四半期,改装済,,7.079181246047625
24044346,中古マンション等,,24202,三重県,四日市市,十七軒町,新正,9,４ＬＤＫ,95,,,,平成10年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第4四半期,未改装,,7.230448921378274
24062651,中古マンション等,,24202,三重県,四日市市,前田町,追分(三重),5,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第2四半期,未改装,,7.176091259055681
24016123,中古マンション等,,24207,三重県,鈴鹿市,寺家,鼓ケ浦,18,３ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,その他,,,,第１種低層住居専用地域,60.0,100.0,2016年第2四半期,未改装,調停・競売等,6.146128035678238
24042002,中古マンション等,,24344,三重県,三重郡川越町,大字豊田,川越富洲原,6,４ＬＤＫ,80,,,,平成9年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2014年第2四半期,未改装,,7.176091259055681
24034641,中古マンション等,,24201,三重県,津市,東丸之内,津新町,18,４ＬＤＫ,80,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,未改装,,6.812913356642856
24001217,中古マンション等,,24201,三重県,津市,上浜町,津,5,３ＬＤＫ,95,,,,平成14年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2016年第3四半期,改装済,,7.531478917042255
24037389,中古マンション等,,24205,三重県,桑名市,大字桑名,桑名,3,４ＬＤＫ,90,,,,平成17年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第2四半期,,,7.431363764158987
24036606,中古マンション等,,24207,三重県,鈴鹿市,東旭が丘,玉垣,18,３ＬＤＫ,75,,,,平成3年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2010年第1四半期,未改装,調停・競売等,7.0
24014782,中古マンション等,,24205,三重県,桑名市,大字福島,桑名,13,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2020年第1四半期,未改装,,7.113943352306837
24039649,中古マンション等,,24207,三重県,鈴鹿市,白子町,白子,6,３ＤＫ,55,,,,昭和61年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第2四半期,未改装,調停・競売等,6.57978359661681
24033370,中古マンション等,,24205,三重県,桑名市,新西方,桑名,30分?60分,３ＬＤＫ,80,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2014年第3四半期,未改装,,7.342422680822207
24008929,中古マンション等,,24202,三重県,四日市市,元新町,四日市,11,３ＬＤＫ,75,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第3四半期,改装済,,7.113943352306837
24025048,中古マンション等,,24344,三重県,三重郡川越町,大字当新田,伊勢朝日,26,３ＤＫ,45,,,,平成4年,軽量鉄骨造,住宅,その他,,,,第１種住居地域,60.0,200.0,2016年第1四半期,改装済,調停・競売等,6.2552725051033065
24013571,中古マンション等,,24205,三重県,桑名市,駅元町,桑名,5,３ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,未改装,,6.924279286061882
24062218,中古マンション等,,24202,三重県,四日市市,中部,近鉄四日市,11,４ＬＤＫ,85,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,未改装,,7.176091259055681
24003556,中古マンション等,,24201,三重県,津市,東丸之内,津新町,18,３ＬＤＫ,65,,,,平成9年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2021年第2四半期,改装済,,5.986771734266245
24032326,中古マンション等,,24202,三重県,四日市市,三栄町,近鉄四日市,8,３ＬＤＫ,75,,,,平成17年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第4四半期,未改装,,7.414973347970818
24050413,中古マンション等,,24207,三重県,鈴鹿市,白子駅前,白子,3,４ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第1四半期,未改装,,7.278753600952829
24003049,中古マンション等,,24201,三重県,津市,西丸之内,津新町,4,３ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第2四半期,未改装,,7.3979400086720375
24006496,中古マンション等,,24202,三重県,四日市市,芝田,中川原,4,３ＬＤＫ,85,,,,平成11年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第4四半期,未改装,,7.204119982655925
24043300,中古マンション等,,24202,三重県,四日市市,鵜の森,近鉄四日市,13,３ＬＤＫ,70,,,,平成11年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第2四半期,改装済,,7.230448921378274
24012710,中古マンション等,,24204,三重県,松阪市,中央町,松阪,10,３ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2020年第1四半期,未改装,,7.414973347970818
