ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
17001577,中古マンション等,,17201,石川県,金沢市,片町,金沢,25,２ＬＤＫ,50,,,,昭和64年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第1四半期,未改装,,7.041392685158225
17010058,中古マンション等,,17203,石川県,小松市,日の出町,小松,1,３ＬＤＫ,95,,,,平成19年,ＲＣ,,,,,,商業地域,80.0,400.0,2020年第4四半期,改装済,,7.505149978319906
17000505,中古マンション等,,17201,石川県,金沢市,泉野町,金沢,30分?60分,２ＤＫ,25,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第1四半期,改装済,,6.380211241711606
17047814,中古マンション等,,17210,石川県,白山市,八ツ矢町,松任,6,２ＬＤＫ,65,,,,昭和62年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2007年第4四半期,未改装,,6.698970004336019
17036664,中古マンション等,,17201,石川県,金沢市,寺町,金沢,30分?60分,２ＤＫ,35,,,,昭和48年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第1四半期,改装済,,6.544068044350276
17022994,中古マンション等,,17201,石川県,金沢市,新神田,金沢,30分?60分,４ＬＤＫ,80,,,,平成14年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第4四半期,,,7.204119982655925
17046207,中古マンション等,,17203,石川県,小松市,白山町,小松,8,２ＤＫ,40,,,,昭和62年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第3四半期,改装済,,6.748188027006201
17033793,中古マンション等,,17201,石川県,金沢市,増泉,金沢,30分?60分,３ＬＤＫ,70,,,,昭和64年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第4四半期,未改装,,7.041392685158225
17040435,中古マンション等,,17201,石川県,金沢市,東山,金沢,20,３ＬＤＫ,60,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第1四半期,改装済,,6.832508912706237
17025992,中古マンション等,,17201,石川県,金沢市,新神田,金沢,26,オープンフロア,50,,,,昭和56年,ＲＣ,店舗,事務所,,,,第２種住居地域,60.0,200.0,2015年第2四半期,未改装,,6.176091259055681
17032711,中古マンション等,,17201,石川県,金沢市,高柳町,東金沢,10,４ＬＤＫ,90,,,,平成11年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第2四半期,未改装,,6.991226075692495
17026497,中古マンション等,,17201,石川県,金沢市,高柳町,東金沢,6,３ＬＤＫ,100,,,,平成11年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第1四半期,未改装,,7.146128035678238
17025561,中古マンション等,,17201,石川県,金沢市,古府,金沢,1H?1H30,２ＬＤＫ,55,,,,平成12年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2015年第4四半期,未改装,,7.041392685158225
17001436,中古マンション等,,17201,石川県,金沢市,尾張町,金沢,19,１Ｋ,15,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第1四半期,未改装,,6.230448921378274
17000395,中古マンション等,,17201,石川県,金沢市,泉が丘,金沢,30分?60分,３ＬＤＫ,70,,,,平成3年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第3四半期,改装済,,7.176091259055681
17040603,中古マンション等,,17201,石川県,金沢市,法光寺町,東金沢,30分?60分,１Ｋ,20,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第3四半期,未改装,,6.204119982655925
17015742,中古マンション等,,17210,石川県,白山市,八ツ矢新町,松任,6,２ＬＤＫ,45,,,,平成2年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第3四半期,未改装,,6.556302500767287
17044395,中古マンション等,,17201,石川県,金沢市,下堤町,金沢,16,オープンフロア,135,,,,平成3年,ＳＲＣ,事務所,,,,,商業地域,80.0,600.0,2008年第2四半期,未改装,,7.079181246047625
17007092,中古マンション等,,17201,石川県,金沢市,安江町,金沢,9,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第4四半期,,,6.447158031342219
17007407,中古マンション等,,17201,石川県,金沢市,横川,金沢,1H?1H30,１Ｋ,20,,,,平成3年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第1四半期,未改装,,6.301029995663981
17045518,中古マンション等,,17201,石川県,金沢市,横川,西金沢,21,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第4四半期,改装済,,6.176091259055681
17020560,中古マンション等,,17201,石川県,金沢市,泉本町,金沢,30分?60分,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第3四半期,改装済,,7.079181246047625
17000956,中古マンション等,,17201,石川県,金沢市,駅西本町,金沢,23,１ＤＫ,55,,,,平成18年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第4四半期,,,7.230448921378274
17039251,中古マンション等,,17201,石川県,金沢市,小立野,,,３ＬＤＫ,60,,,,昭和64年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第2四半期,改装済,,6.778151250383644
17027803,中古マンション等,,17201,石川県,金沢市,伏見台,金沢,1H?1H30,３ＬＤＫ,70,,,,平成13年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第2四半期,未改装,,7.230448921378274
17020782,中古マンション等,,17201,石川県,金沢市,昌永町,金沢,15,２ＬＤＫ,45,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第2四半期,改装済,,6.897627091290442
17040419,中古マンション等,,17201,石川県,金沢市,東山,金沢,26,３ＬＤＫ,90,,,,平成6年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第4四半期,未改装,調停・競売等,6.8750612633917
17000263,中古マンション等,,17201,石川県,金沢市,粟崎町,金沢,1H?1H30,オープンフロア,40,,,,平成3年,ＲＣ,事務所,事務所,,,,第２種中高層住居専用地域,60.0,200.0,2017年第4四半期,未改装,,6.653212513775344
17041093,中古マンション等,,17201,石川県,金沢市,横川,金沢,30分?60分,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第2四半期,未改装,,7.278753600952829
17000629,中古マンション等,,17201,石川県,金沢市,泉本町,金沢,30分?60分,１Ｋ,25,,,,平成3年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第2四半期,改装済,,6.5910646070264995
17001045,中古マンション等,,17201,石川県,金沢市,扇町,金沢,30分?60分,１ＬＤＫ,40,,,,平成3年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第4四半期,未改装,,6.672097857935717
17004593,中古マンション等,,17201,石川県,金沢市,直江町,金沢,30分?60分,２ＬＤＫ,75,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第4四半期,未改装,,6.991226075692495
17000258,中古マンション等,,17201,石川県,金沢市,粟崎町,金沢,1H?1H30,１Ｋ,25,,,,平成4年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2018年第2四半期,未改装,,6.176091259055681
17031527,中古マンション等,,17201,石川県,金沢市,北安江,金沢,13,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第2四半期,未改装,,7.2552725051033065
17005405,中古マンション等,,17201,石川県,金沢市,東山,金沢,26,２ＬＤＫ,65,,,,平成6年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,改装済,,7.146128035678238
17002588,中古マンション等,,17201,石川県,金沢市,小立野,金沢,1H?1H30,１ＤＫ,30,,,,平成3年,ＲＣ,住宅,その他,,,,第２種中高層住居専用地域,60.0,200.0,2016年第3四半期,未改装,,6.0
17002141,中古マンション等,,17201,石川県,金沢市,北安江,金沢,13,３ＬＤＫ,90,,,,,ＳＲＣ,,その他,,,,第１種住居地域,60.0,200.0,2018年第2四半期,,,7.477121254719663
17040670,中古マンション等,,17201,石川県,金沢市,本町,金沢,5,３ＬＤＫ,100,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,改装済,,7.653212513775344
17020862,中古マンション等,,17201,石川県,金沢市,尾張町,,,,75,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,,調停・競売等,7.113943352306837
17033352,中古マンション等,,17201,石川県,金沢市,野町,金沢,30分?60分,２ＬＤＫ,70,,,,平成17年,ＲＣ,住宅,,,,,近隣商業地域,60.0,300.0,2012年第1四半期,未改装,,7.176091259055681
17002801,中古マンション等,,17201,石川県,金沢市,桜田町,金沢,30分?60分,３ＬＤＫ,75,,,,平成16年,,,住宅,,,,準工業地域,60.0,200.0,2018年第3四半期,未改装,,7.2552725051033065
17001428,中古マンション等,,17201,石川県,金沢市,尾張町,金沢,18,３ＬＤＫ,65,,,,平成12年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第3四半期,未改装,,7.2552725051033065
17022077,中古マンション等,,17201,石川県,金沢市,尾張町,金沢,19,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第1四半期,未改装,,7.0
17003127,中古マンション等,,17201,石川県,金沢市,昌永町,金沢,18,２ＬＤＫ,60,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第1四半期,改装済,,7.113943352306837
17006212,中古マンション等,,17201,石川県,金沢市,増泉,金沢,29,４ＬＤＫ,90,,,,平成2年,ＳＲＣ,,住宅,,,,準工業地域,60.0,200.0,2020年第3四半期,,,7.0
17000620,中古マンション等,,17201,石川県,金沢市,泉本町,金沢,30分?60分,３ＬＤＫ,85,,,,平成15年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第2四半期,未改装,,7.380211241711606
17004437,中古マンション等,,17201,石川県,金沢市,富樫,金沢,1H?1H30,３ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2021年第2四半期,未改装,,7.146128035678238
17002629,中古マンション等,,17201,石川県,金沢市,古府,金沢,1H?1H30,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2017年第1四半期,未改装,,7.113943352306837
17002310,中古マンション等,,17201,石川県,金沢市,兼六元町,金沢,26,３ＬＤＫ,70,,,,,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,改装済,,7.176091259055681
17030741,中古マンション等,,17201,石川県,金沢市,大手町,金沢,20,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第2四半期,未改装,,6.301029995663981
17020682,中古マンション等,,17201,石川県,金沢市,桜田町,金沢,30分?60分,２ＬＤＫ,60,,,,平成15年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2014年第1四半期,未改装,調停・競売等,7.079181246047625
17000175,中古マンション等,,17201,石川県,金沢市,有松,金沢,30分?60分,,95,,,,平成8年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第2四半期,改装済,,7.204119982655925
17036566,中古マンション等,,17201,石川県,金沢市,玉川町,金沢,13,４ＬＤＫ,100,,,,昭和63年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第4四半期,改装済,,7.230448921378274
17000165,中古マンション等,,17201,石川県,金沢市,有松,金沢,1H?1H30,３ＬＤＫ,65,,,,平成8年,,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第4四半期,未改装,,7.0
17021865,中古マンション等,,17201,石川県,金沢市,円光寺,金沢,1H?1H30,２ＬＤＫ,55,,,,平成7年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第4四半期,改装済,,6.982271233039568
17022290,中古マンション等,,17201,石川県,金沢市,神田,金沢,30分?60分,３ＬＤＫ,65,,,,平成3年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第4四半期,未改装,調停・競売等,6.380211241711606
17022921,中古マンション等,,17201,石川県,金沢市,昌永町,金沢,14,２ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第2四半期,未改装,,6.991226075692495
17025301,中古マンション等,,17203,石川県,小松市,白山町,小松,8,１ＬＤＫ,20,,,,昭和63年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第4四半期,改装済,,6.477121254719663
17037303,中古マンション等,,17201,石川県,金沢市,本町,金沢,6,２ＬＤＫ,60,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第1四半期,,,7.431363764158987
17024989,中古マンション等,,17201,石川県,金沢市,神田,金沢,30分?60分,２ＤＫ,60,,,,平成4年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第4四半期,未改装,,7.0
17033072,中古マンション等,,17201,石川県,金沢市,長坂,金沢,1H?1H30,２ＬＤＫ,60,,,,平成11年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第4四半期,未改装,,7.079181246047625
17030156,中古マンション等,,17201,石川県,金沢市,泉が丘,金沢,30分?60分,,80,,,,平成24年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第4四半期,改装済,,7.342422680822207
17044311,中古マンション等,,17201,石川県,金沢市,西念,金沢,23,３ＬＤＫ,85,,,,平成9年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第2四半期,未改装,,7.113943352306837
17044000,中古マンション等,,17201,石川県,金沢市,尾張町,金沢,15,２ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2007年第2四半期,改装済,,7.176091259055681
17003112,中古マンション等,,17201,石川県,金沢市,昌永町,金沢,13,２ＬＤＫ,40,,,,昭和61年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第3四半期,未改装,,6.568201724066995
17004693,中古マンション等,,17201,石川県,金沢市,長田,金沢,20,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2018年第3四半期,未改装,,7.113943352306837
17021093,中古マンション等,,17201,石川県,金沢市,高柳町,東金沢,3,３ＬＤＫ,70,,,,平成24年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第3四半期,未改装,,7.342422680822207
17038484,中古マンション等,,17203,石川県,小松市,大川町,小松,18,１Ｋ,25,,,,平成5年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第4四半期,改装済,,6.6020599913279625
17021314,中古マンション等,,17201,石川県,金沢市,西念,金沢,24,４ＬＤＫ,75,,,,平成9年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第4四半期,未改装,調停・競売等,6.919078092376074
17020045,中古マンション等,,17201,石川県,金沢市,泉が丘,西金沢,30分?60分,３ＬＤＫ,60,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種住居地域,80.0,200.0,2014年第4四半期,改装済,,7.146128035678238
17043854,中古マンション等,,17201,石川県,金沢市,入江,金沢,30分?60分,１ＬＤＫ,40,,,,,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第4四半期,未改装,調停・競売等,6.518513939877887
17023997,中古マンション等,,17201,石川県,金沢市,泉が丘,金沢,30分?60分,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第2四半期,未改装,,7.2552725051033065
17000690,中古マンション等,,17201,石川県,金沢市,糸田新町,金沢,30分?60分,２ＬＤＫ,50,,,,平成9年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第4四半期,未改装,,6.732393759822968
17020845,中古マンション等,,17201,石川県,金沢市,尾張町,金沢,19,３ＬＤＫ,80,,,,平成19年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第4四半期,未改装,,7.431363764158987
17045063,中古マンション等,,17201,石川県,金沢市,法光寺町,,,１Ｋ,20,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第2四半期,未改装,,6.880813592280791
17037545,中古マンション等,,17210,石川県,白山市,茶屋,松任,9,３ＬＤＫ,75,,,,平成6年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2012年第4四半期,未改装,調停・競売等,6.838849090737256
17024216,中古マンション等,,17201,石川県,金沢市,入江,金沢,30分?60分,２ＤＫ,40,,,,平成3年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第2四半期,未改装,,6.724275869600789
17022255,中古マンション等,,17201,石川県,金沢市,長坂,,,４ＬＤＫ,90,,,,平成11年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,,,2010年第1四半期,改装済,,7.301029995663981
17000440,中古マンション等,,17201,石川県,金沢市,泉が丘,金沢,30分?60分,,60,,,,平成7年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第3四半期,未改装,,7.079181246047625
17021671,中古マンション等,,17201,石川県,金沢市,泉野町,金沢,30分?60分,１Ｋ,20,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第2四半期,未改装,,5.954242509439325
17036723,中古マンション等,,17201,石川県,金沢市,富樫,金沢,1H?1H30,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第1四半期,未改装,,6.954242509439325
17006879,中古マンション等,,17201,石川県,金沢市,元町,金沢,20,２ＬＤＫ,70,,,,平成10年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,未改装,,6.903089986991944
17033509,中古マンション等,,17210,石川県,白山市,源兵島町,加賀笠間,26,１ＬＤＫ,45,,,,平成3年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2015年第2四半期,未改装,,6.2552725051033065
17000399,中古マンション等,,17201,石川県,金沢市,泉が丘,金沢,30分?60分,３ＬＤＫ,60,,,,平成7年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2020年第1四半期,,,7.041392685158225
17006100,中古マンション等,,17201,石川県,金沢市,本町,金沢,6,４ＬＤＫ,90,,,,平成14年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第2四半期,未改装,,7.491361693834273
17006227,中古マンション等,,17201,石川県,金沢市,増泉,金沢,30分?60分,３ＬＤＫ,70,,,,平成27年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第3四半期,未改装,,7.4623979978989565
17009801,中古マンション等,,17203,石川県,小松市,土居原町,小松,4,,70,,,,平成21年,ＲＣ,住宅,その他,,,,近隣商業地域,80.0,300.0,2017年第3四半期,未改装,,7.380211241711606
17021338,中古マンション等,,17201,石川県,金沢市,桜田町,金沢,30分?60分,３ＬＤＫ,75,,,,平成16年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第4四半期,,,7.278753600952829
17031509,中古マンション等,,17201,石川県,金沢市,北安江,金沢,8,２ＬＤＫ,60,,,,平成18年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,未改装,,7.113943352306837
17023475,中古マンション等,,17201,石川県,金沢市,玉川町,金沢,12,３ＬＤＫ,75,,,,昭和62年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第3四半期,未改装,,6.991226075692495
17021096,中古マンション等,,17201,石川県,金沢市,高柳町,東金沢,3,２ＬＤＫ,60,,,,平成13年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2014年第1四半期,未改装,,7.079181246047625
17044719,中古マンション等,,17201,石川県,金沢市,寺町,金沢,,２ＬＤＫ,70,,,,昭和48年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第3四半期,改装済,,6.939519252618618
17020856,中古マンション等,,17201,石川県,金沢市,尾張町,,,１Ｋ,15,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,未改装,,6.176091259055681
17005929,中古マンション等,,17201,石川県,金沢市,芳斉,金沢,14,３ＬＤＫ,80,,,,平成2年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第4四半期,未改装,,7.230448921378274
17038680,中古マンション等,,17201,石川県,金沢市,笠舞,金沢,,２ＬＤＫ,55,,,,昭和64年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2009年第4四半期,改装済,,6.799340549453582
17044450,中古マンション等,,17201,石川県,金沢市,新保本,金沢,,２ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第1四半期,未改装,,7.113943352306837
17004481,中古マンション等,,17201,石川県,金沢市,富樫,金沢,1H?1H30,,55,,,,,ＳＲＣ,住宅,住宅,,,,第２種住居地域,,,2016年第3四半期,,,6.929418925714293
17031017,中古マンション等,,17201,石川県,金沢市,尾張町,金沢,19,１Ｋ,15,,,,昭和59年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第3四半期,未改装,,6.079181246047625
17044004,中古マンション等,,17201,石川県,金沢市,尾張町,,,２ＬＤＫ,60,,,,平成19年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第4四半期,,,7.380211241711606
17022644,中古マンション等,,17201,石川県,金沢市,彦三町,金沢,19,３ＬＤＫ,85,,,,,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第2四半期,未改装,,7.041392685158225
17001964,中古マンション等,,17201,石川県,金沢市,菊川,金沢,30分?60分,１ＤＫ,20,,,,平成3年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2020年第4四半期,未改装,,6.2552725051033065
17004683,中古マンション等,,17201,石川県,金沢市,長田,金沢,20,２ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2020年第2四半期,改装済,,7.2552725051033065
17032219,中古マンション等,,17201,石川県,金沢市,昌永町,金沢,15,３ＬＤＫ,65,,,,平成5年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第2四半期,未改装,関係者間取引,7.041392685158225
17036833,中古マンション等,,17201,石川県,金沢市,並木町,金沢,25,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第3四半期,改装済,,7.176091259055681
17021122,中古マンション等,,17201,石川県,金沢市,北安江,金沢,8,３ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,未改装,調停・競売等,6.954242509439325
17023813,中古マンション等,,17203,石川県,小松市,大領中町,小松,26,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第1四半期,改装済,,6.924279286061882
