ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
42034711,中古マンション等,,42201,長崎県,長崎市,御船蔵町,長崎(長崎),,２ＬＤＫ,50,,,,平成5年,ＳＲＣ,住宅,,,,,,,,2009年第4四半期,未改装,,6.924279286061882
42002437,中古マンション等,,42201,長崎県,長崎市,滑石,道ノ尾,29,４ＬＤＫ,85,,,,平成8年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第4四半期,,,7.361727836017593
42031085,中古マンション等,,42201,長崎県,長崎市,魚の町,市民会館,2,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,,,,,,,,2013年第1四半期,未改装,,7.361727836017593
42031959,中古マンション等,,42201,長崎県,長崎市,立山,長崎(長崎),30分?60分,オープンフロア,75,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第1四半期,未改装,,7.278753600952829
42017501,中古マンション等,,42201,長崎県,長崎市,桜馬場,長崎(長崎),26,４ＬＤＫ,90,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,未改装,,7.505149978319906
42001015,中古マンション等,,42201,長崎県,長崎市,川平町,西浦上,30分?60分,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2020年第3四半期,未改装,,7.146128035678238
42005802,中古マンション等,,42202,長崎県,佐世保市,ハウステンボス町,ハウステンボス,20,２ＬＤＫ,60,,,,,,,住宅,,,,,,,2020年第2四半期,改装済,,7.113943352306837
42000049,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,6,２ＬＤＫ,65,,,,平成13年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第1四半期,改装済,,7.3979400086720375
42024570,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,11,４ＬＤＫ,85,,,,,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,未改装,,7.361727836017593
42025838,中古マンション等,,42201,長崎県,長崎市,泉,西浦上,12,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第3四半期,未改装,調停・競売等,7.146128035678238
42000033,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,12,４ＬＤＫ,95,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第1四半期,未改装,,7.414973347970818
42008668,中古マンション等,,42204,長崎県,諫早市,天満町,諫早,11,４ＬＤＫ,95,,,,,,,住宅,,,,,,,2019年第3四半期,未改装,,7.230448921378274
42005077,中古マンション等,,42202,長崎県,佐世保市,島地町,佐世保,11,３ＬＤＫ,75,,,,平成22年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第3四半期,未改装,,7.301029995663981
42003146,中古マンション等,,42201,長崎県,長崎市,平和町,西浦上,24,４ＬＤＫ,80,,,,平成9年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第2四半期,未改装,,7.414973347970818
42019708,中古マンション等,,42201,長崎県,長崎市,赤迫,道ノ尾,10,４ＬＤＫ,100,,,,平成22年,ＲＣ,住宅,,,,,,,,2011年第1四半期,未改装,,7.4623979978989565
42000561,中古マンション等,,42201,長崎県,長崎市,大浦町,長崎(長崎),24,４ＬＤＫ,90,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第3四半期,未改装,,7.6020599913279625
42020866,中古マンション等,,42201,長崎県,長崎市,田中町,現川,1H?1H30,３ＬＤＫ,85,,,,平成14年,ＳＲＣ,住宅,,,,,,,,2011年第2四半期,未改装,,7.079181246047625
42004418,中古マンション等,,42202,長崎県,佐世保市,鹿子前町,佐世保,1H?1H30,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,住宅,,,,,,,2016年第3四半期,未改装,,6.991226075692495
42001184,中古マンション等,,42201,長崎県,長崎市,麹屋町,長崎(長崎),19,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,6.477121254719663
42000202,中古マンション等,,42201,長崎県,長崎市,家野町,西浦上,9,３ＬＤＫ,70,,,,平成15年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,未改装,,7.3979400086720375
42037771,中古マンション等,,42201,長崎県,長崎市,泉,,,３ＬＤＫ,80,,,,平成12年,ＳＲＣ,住宅,,,,,,,,2008年第4四半期,未改装,,7.301029995663981
42008269,中古マンション等,,42204,長崎県,諫早市,城見町,諫早,14,４ＬＤＫ,100,,,,平成16年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,7.230448921378274
42022852,中古マンション等,,42202,長崎県,佐世保市,ハウステンボス町,ハウステンボス,13,２ＬＤＫ,75,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第1四半期,未改装,,7.0
42030994,中古マンション等,,42201,長崎県,長崎市,油木町,浦上,30分?60分,４ＬＤＫ,85,,,,平成12年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第4四半期,未改装,,7.079181246047625
42000745,中古マンション等,,42201,長崎県,長崎市,岡町,西浦上,20,１ＤＫ,40,,,,昭和62年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第2四半期,未改装,,6.0
42031023,中古マンション等,,42201,長崎県,長崎市,泉,西浦上,10,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第2四半期,未改装,,7.2552725051033065
42038958,中古マンション等,,42202,長崎県,佐世保市,元町,佐世保中央,11,オープンフロア,105,,,,平成16年,ＳＲＣ,店舗,,,,,商業地域,80.0,400.0,2007年第2四半期,改装済,,7.7160033436347994
42000677,中古マンション等,,42201,長崎県,長崎市,大浜町,長崎(長崎),1H?1H30,４ＬＤＫ,95,,,,平成11年,ＲＣ,,住宅,,,,準住居地域,60.0,200.0,2020年第3四半期,未改装,,7.278753600952829
42000542,中古マンション等,,42201,長崎県,長崎市,大井手町,長崎(長崎),16,１Ｋ,20,,,,平成3年,ＳＲＣ,,その他,,,,商業地域,80.0,500.0,2019年第1四半期,改装済,,6.653212513775344
42001223,中古マンション等,,42201,長崎県,長崎市,小浦町,長崎(長崎),1H?1H30,４ＬＤＫ,85,,,,平成27年,ＲＣ,住宅,,,,,工業地域,,,2017年第4四半期,未改装,,7.4623979978989565
42006628,中古マンション等,,42202,長崎県,佐世保市,万津町,佐世保,7,４ＬＤＫ,80,,,,平成15年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第2四半期,未改装,,7.544068044350276
42000105,中古マンション等,,42201,長崎県,長崎市,旭町,長崎(長崎),15,２ＬＤＫ,55,,,,平成16年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第3四半期,未改装,,7.0
42001594,中古マンション等,,42201,長崎県,長崎市,昭和,西浦上,25,２ＬＤＫ,55,,,,昭和64年,ＳＲＣ,住宅,その他,,,,,,,2020年第1四半期,未改装,,6.892094602690481
42025545,中古マンション等,,42201,長崎県,長崎市,花丘町,西浦上,6,１Ｋ,20,,,,,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,6.477121254719663
42027649,中古マンション等,,42202,長崎県,佐世保市,稲荷町,佐世保,16,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第2四半期,未改装,,7.176091259055681
42024854,中古マンション等,,42201,長崎県,長崎市,上小島,長崎(長崎),29,４ＬＤＫ,80,,,,,ＲＣ,住宅,住宅,,,,,,,2015年第2四半期,未改装,,7.079181246047625
42000916,中古マンション等,,42201,長崎県,長崎市,上小島,長崎(長崎),30分?60分,３ＬＤＫ,80,,,,昭和64年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2018年第3四半期,未改装,,7.041392685158225
42018612,中古マンション等,,42202,長崎県,佐世保市,島瀬町,中佐世保,1,４ＬＤＫ,85,,,,平成18年,ＳＲＣ,住宅,,,,,,,,2014年第1四半期,未改装,,7.3979400086720375
42017194,中古マンション等,,42201,長崎県,長崎市,麹屋町,市民会館,6,３ＬＤＫ,85,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第3四半期,,,7.278753600952829
42004394,中古マンション等,,42202,長崎県,佐世保市,鹿子前町,佐世保,1H?1H30,３ＬＤＫ,65,,,,昭和64年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第3四半期,改装済,,7.079181246047625
42035809,中古マンション等,,42201,長崎県,長崎市,弥生町,,,４ＬＤＫ,90,,,,平成3年,ＲＣ,住宅,,,,,,,,2009年第1四半期,未改装,その他事情有り,6.9344984512435675
42017101,中古マンション等,,42201,長崎県,長崎市,大浜町,長崎(長崎),1H?1H30,３ＬＤＫ,75,,,,平成11年,ＳＲＣ,住宅,,,,,準住居地域,60.0,200.0,2010年第1四半期,改装済,,7.113943352306837
42036294,中古マンション等,,42202,長崎県,佐世保市,干尽町,佐世保,4,３ＬＤＫ,60,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,未改装,,7.146128035678238
42032833,中古マンション等,,42202,長崎県,佐世保市,折橋町,北佐世保,6,３Ｋ,45,,,,昭和59年,ＲＣ,住宅,,,,,,,,2013年第3四半期,,,6.414973347970818
42036172,中古マンション等,,42202,長崎県,佐世保市,島瀬町,佐世保,20,２ＬＤＫ,60,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第4四半期,未改装,,7.230448921378274
42002281,中古マンション等,,42201,長崎県,長崎市,戸町,長崎(長崎),30分?60分,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第3四半期,未改装,,7.278753600952829
42034598,中古マンション等,,42201,長崎県,長崎市,魚の町,長崎(長崎),15,３ＬＤＫ,75,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第2四半期,未改装,,7.4623979978989565
42003122,中古マンション等,,42201,長崎県,長崎市,古町,長崎(長崎),15,２ＤＫ,45,,,,昭和62年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,6.6127838567197355
42003673,中古マンション等,,42201,長崎県,長崎市,本尾町,浦上,24,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第4四半期,未改装,,7.230448921378274
42026001,中古マンション等,,42201,長崎県,長崎市,大浜町,長崎(長崎),1H?1H30,３ＬＤＫ,75,,,,平成11年,ＳＲＣ,住宅,,,,,準住居地域,60.0,200.0,2012年第4四半期,改装済,,7.176091259055681
42000451,中古マンション等,,42201,長崎県,長崎市,梅香崎町,長崎(長崎),20,３ＬＤＫ,70,,,,平成15年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2019年第2四半期,未改装,,7.4623979978989565
42000665,中古マンション等,,42201,長崎県,長崎市,大橋町,西浦上,14,３ＬＤＫ,65,,,,平成15年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第1四半期,未改装,,7.431363764158987
42001016,中古マンション等,,42201,長崎県,長崎市,川平町,西浦上,30分?60分,３ＬＤＫ,80,,,,平成9年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,未改装,,7.146128035678238
42033007,中古マンション等,,42202,長崎県,佐世保市,栄町,佐世保,18,３ＬＤＫ,80,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第1四半期,,,7.4623979978989565
42005786,中古マンション等,,42202,長崎県,佐世保市,早岐,早岐,2,４ＬＤＫ,80,,,,平成25年,ＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,7.3222192947339195
42004036,中古マンション等,,42202,長崎県,佐世保市,稲荷町,佐世保,16,３ＬＤＫ,70,,,,平成8年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第2四半期,改装済,,7.204119982655925
42000117,中古マンション等,,42201,長崎県,長崎市,畝刈町,道ノ尾,1H30?2H,３ＬＤＫ,70,,,,平成7年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,改装済,,6.949390006644912
42027123,中古マンション等,,42201,長崎県,長崎市,滑石,道ノ尾,16,１ＬＤＫ,25,,,,昭和63年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2012年第2四半期,未改装,,6.518513939877887
42016863,中古マンション等,,42201,長崎県,長崎市,泉,西浦上,14,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第4四半期,未改装,,7.342422680822207
42003349,中古マンション等,,42201,長崎県,長崎市,松が枝町,長崎(長崎),30分?60分,４ＬＤＫ,85,,,,平成26年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,未改装,,7.568201724066995
42034794,中古マンション等,,42201,長崎県,長崎市,川平町,,,３ＬＤＫ,80,,,,,ＳＲＣ,住宅,,,,,,,,2009年第1四半期,,,7.041392685158225
42001453,中古マンション等,,42201,長崎県,長崎市,桜馬場,長崎(長崎),26,１ＬＤＫ,45,,,,平成19年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第4四半期,未改装,,7.146128035678238
42000250,中古マンション等,,42201,長崎県,長崎市,泉,西浦上,11,３ＬＤＫ,65,,,,平成8年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2021年第1四半期,未改装,,7.230448921378274
42020191,中古マンション等,,42201,長崎県,長崎市,川平町,西浦上,30分?60分,４ＬＤＫ,80,,,,,ＳＲＣ,住宅,,,,,,,,2011年第1四半期,,,7.041392685158225
42017405,中古マンション等,,42201,長崎県,長崎市,小ケ倉町,長崎(長崎),1H30?2H,３ＬＤＫ,70,,,,平成6年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第4四半期,改装済,,7.041392685158225
42005809,中古マンション等,,42202,長崎県,佐世保市,ハウステンボス町,ハウステンボス,30分?60分,２ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,その他,,,,第１種住居地域,60.0,200.0,2018年第4四半期,未改装,,7.3222192947339195
42002261,中古マンション等,,42201,長崎県,長崎市,戸町,長崎(長崎),30分?60分,４ＬＤＫ,95,,,,平成16年,ＲＣ,,事務所,,,,,,,2021年第1四半期,改装済,,7.447158031342219
42000069,中古マンション等,,42201,長崎県,長崎市,赤迫,道ノ尾,11,３ＬＤＫ,70,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第3四半期,未改装,,7.2552725051033065
42034922,中古マンション等,,42201,長崎県,長崎市,小ケ倉町,,,３ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,,,,,,,,2009年第3四半期,未改装,調停・競売等,6.812913356642856
42018219,中古マンション等,,42201,長崎県,長崎市,炉粕町,長崎(長崎),15,２ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第3四半期,,,6.929418925714293
42037724,中古マンション等,,42201,長崎県,長崎市,飽の浦町,長崎(長崎),30分?60分,２ＬＤＫ,45,,,,昭和62年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2007年第2四半期,改装済,,6.5910646070264995
42004421,中古マンション等,,42202,長崎県,佐世保市,鹿子前町,佐世保,1H?1H30,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,住宅,,,,,,,2016年第1四半期,未改装,,7.041392685158225
42004980,中古マンション等,,42202,長崎県,佐世保市,潮見町,佐世保,9,２ＬＤＫ,60,,,,平成3年,ＲＣ,住宅,住宅,,,,,,,2016年第3四半期,未改装,,6.845098040014257
42018990,中古マンション等,,42202,長崎県,佐世保市,御船町,佐世保,30分?60分,,70,,,,平成13年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第2四半期,未改装,,7.146128035678238
42002479,中古マンション等,,42201,長崎県,長崎市,鳴滝,長崎(長崎),29,３ＬＤＫ,65,,,,平成28年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第4四半期,未改装,,7.477121254719663
42001464,中古マンション等,,42201,長崎県,長崎市,桜馬場,長崎(長崎),23,３ＬＤＫ,70,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第2四半期,未改装,,7.3222192947339195
42001008,中古マンション等,,42201,長崎県,長崎市,川口町,浦上,3,２ＬＤＫ＋Ｓ,70,,,,,,,住宅,,,,,,,2017年第4四半期,未改装,,7.477121254719663
42000555,中古マンション等,,42201,長崎県,長崎市,大浦町,長崎(長崎),24,２ＬＤＫ,65,,,,平成11年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第2四半期,改装済,,7.491361693834273
42017343,中古マンション等,,42201,長崎県,長崎市,桜馬場,新中川町,3,１ＬＤＫ,55,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,7.204119982655925
42000216,中古マンション等,,42201,長崎県,長崎市,石神町,浦上,30分?60分,４ＬＤＫ,80,,,,,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第3四半期,未改装,,7.2552725051033065
42005635,中古マンション等,,42202,長崎県,佐世保市,常盤町,佐世保,18,,2000㎡以上,,,,平成26年,ＳＲＣ,,その他,,,,商業地域,80.0,600.0,2018年第3四半期,未改装,,8.755874855672491
42000024,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,6,３ＬＤＫ,70,,,,平成20年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,7.447158031342219
42026018,中古マンション等,,42201,長崎県,長崎市,桶屋町,長崎(長崎),12,３ＬＤＫ,75,,,,平成7年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第4四半期,未改装,,7.230448921378274
42000021,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,7,３ＬＤＫ,75,,,,平成13年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,未改装,,7.361727836017593
42022528,中古マンション等,,42202,長崎県,佐世保市,島瀬町,佐世保,6,４ＬＤＫ,80,,,,,ＳＲＣ,住宅,,,,,,,,2011年第2四半期,,,7.342422680822207
42027940,中古マンション等,,42202,長崎県,佐世保市,栄町,佐世保,18,３ＬＤＫ,80,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第4四半期,未改装,,7.491361693834273
42038250,中古マンション等,,42201,長崎県,長崎市,滑石,,,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,,,,2008年第4四半期,未改装,,7.041392685158225
42002178,中古マンション等,,42201,長崎県,長崎市,出島町,長崎(長崎),18,３ＬＤＫ,75,,,,,,,住宅,,,,,,,2019年第2四半期,未改装,,7.518513939877887
42017435,中古マンション等,,42201,長崎県,長崎市,五島町,長崎(長崎),,３ＬＤＫ,60,,,,昭和60年,ＳＲＣ,住宅,,,,,,,,2010年第1四半期,改装済,,7.113943352306837
42016919,中古マンション等,,42201,長崎県,長崎市,畝刈町,道ノ尾,1H30?2H,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第2四半期,未改装,,6.845098040014257
42017562,中古マンション等,,42201,長崎県,長崎市,筑後町,長崎(長崎),4,３ＬＤＫ,80,,,,平成15年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第3四半期,未改装,,7.3979400086720375
42038518,中古マンション等,,42202,長崎県,佐世保市,稲荷町,佐世保,18,３ＬＤＫ,55,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第3四半期,改装済,,6.929418925714293
42003350,中古マンション等,,42201,長崎県,長崎市,松が枝町,長崎(長崎),25,２ＬＤＫ,70,,,,平成17年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第3四半期,未改装,,7.477121254719663
42006214,中古マンション等,,42202,長崎県,佐世保市,藤原町,日宇,30分?60分,４ＬＤＫ,75,,,,昭和64年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第1四半期,未改装,,6.740362689494244
