ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
26079605,中古マンション等,,26102,京都府,京都市上京区,中立学区,今出川,16,２ＤＫ,45,,,,昭和50年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2006年第2四半期,未改装,,6.903089986991944
26057401,中古マンション等,,26214,京都府,木津川市,州見台,木津(京都),30分?60分,３ＬＤＫ,75,,,,平成9年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第3四半期,未改装,,7.079181246047625
26006224,中古マンション等,,26104,京都府,京都市中京区,龍池学区,烏丸御池,3,１Ｋ,20,,,,昭和61年,ＳＲＣ,住宅,事務所,,,,商業地域,80.0,700.0,2016年第4四半期,改装済,,7.113943352306837
26040217,中古マンション等,,26108,京都府,京都市右京区,嵯峨広沢南下馬野町,太秦(ＪＲ),14,２ＤＫ,50,,,,昭和51年,ＲＣ,住宅,,,,,第２種住居地域,60.0,300.0,2014年第1四半期,改装済,,7.079181246047625
26003970,中古マンション等,,26103,京都府,京都市左京区,下鴨西林町,出町柳,11,２ＬＤＫ,80,,,,平成10年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第3四半期,未改装,,7.707570176097937
26034458,中古マンション等,,26102,京都府,京都市上京区,出水学区,二条,11,２ＤＫ,45,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第2四半期,改装済,,7.079181246047625
26040187,中古マンション等,,26108,京都府,京都市右京区,西京極畔勝町,西京極,6,３ＬＤＫ,50,,,,昭和60年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,改装済,,7.113943352306837
26087902,中古マンション等,,26110,京都府,京都市山科区,椥辻草海道町,椥辻,1,２ＤＫ,35,,,,昭和58年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2006年第1四半期,未改装,,6.799340549453582
26043205,中古マンション等,,26110,京都府,京都市山科区,音羽野田町,東野(京都),3,３ＬＤＫ,75,,,,昭和55年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2014年第1四半期,未改装,,7.146128035678238
26002571,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,今出川,12,１ＬＤＫ,45,,,,平成19年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2020年第4四半期,未改装,,7.4623979978989565
26090884,中古マンション等,,26204,京都府,宇治市,槇島町,向島,7,３ＬＤＫ,80,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第2四半期,未改装,,7.230448921378274
26022779,中古マンション等,,26204,京都府,宇治市,大久保町,大久保(京都),8,３ＬＤＫ,60,,,,昭和54年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第1四半期,改装済,,6.977723605288848
26009755,中古マンション等,,26107,京都府,京都市南区,吉祥院三ノ宮西町,西大路,10,３ＤＫ,60,,,,平成20年,ＲＣ,住宅,住宅,,,,工業地域,60.0,300.0,2017年第1四半期,未改装,,7.301029995663981
26070872,中古マンション等,,26210,京都府,八幡市,男山,樟葉,30分?60分,３ＬＤＫ,70,,,,昭和50年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第2四半期,改装済,,7.079181246047625
26051612,中古マンション等,,26104,京都府,京都市中京区,城巽学区,烏丸御池,6,１ＬＤＫ,40,,,,平成23年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2012年第4四半期,未改装,,7.447158031342219
26009860,中古マンション等,,26107,京都府,京都市南区,吉祥院西ノ庄西中町,西大路,10,２ＬＤＫ,50,,,,昭和60年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2020年第3四半期,改装済,,7.204119982655925
26069166,中古マンション等,,26107,京都府,京都市南区,吉祥院三ノ宮西町,西大路,10,４ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,工業地域,60.0,300.0,2009年第1四半期,,,7.505149978319906
26091034,中古マンション等,,26206,京都府,亀岡市,大井町土田,並河,5,３ＬＤＫ,80,,,,平成8年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2005年第3四半期,未改装,,7.2552725051033065
26051983,中古マンション等,,26208,京都府,向日市,上植野町,長岡京,,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第1四半期,未改装,,7.342422680822207
26023726,中古マンション等,,26204,京都府,宇治市,神明,ＪＲ小倉,7,３ＬＤＫ,70,,,,平成8年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,未改装,,7.079181246047625
26028721,中古マンション等,,26210,京都府,八幡市,男山,樟葉,25,２ＤＫ,45,,,,昭和48年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第3四半期,改装済,,6.929418925714293
26022619,中古マンション等,,26204,京都府,宇治市,宇治,宇治(ＪＲ),4,３ＬＤＫ,60,,,,昭和61年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第2四半期,改装済,,7.0
26067507,中古マンション等,,26106,京都府,京都市下京区,梅小路東町,西大路,13,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第4四半期,未改装,,7.447158031342219
26029540,中古マンション等,,26211,京都府,京田辺市,草内鐘鉦割,新田辺,19,３ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2017年第3四半期,改装済,,7.079181246047625
26045372,中古マンション等,,26104,京都府,京都市中京区,明倫学区,四条(京都市営),2,３ＬＤＫ,65,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2015年第3四半期,未改装,,7.662757831681574
26048549,中古マンション等,,26102,京都府,京都市上京区,仁和学区,二条,20,３ＬＤＫ,65,,,,平成11年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第3四半期,改装済,,7.3979400086720375
26061443,中古マンション等,,26104,京都府,京都市中京区,龍池学区,烏丸御池,5,１Ｋ,25,,,,平成12年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第1四半期,未改装,,6.924279286061882
26060184,中古マンション等,,26103,京都府,京都市左京区,田中南大久保町,元田中,1,オープンフロア,25,,,,平成3年,ＲＣ,店舗,,,,,近隣商業地域,80.0,300.0,2013年第3四半期,未改装,,7.041392685158225
26041010,中古マンション等,,26106,京都府,京都市下京区,修徳学区,五条(京都市営),4,１Ｋ,20,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第4四半期,未改装,,6.954242509439325
26069622,中古マンション等,,26109,京都府,京都市伏見区,板橋学区,丹波橋,6,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第4四半期,未改装,,7.568201724066995
26004939,中古マンション等,,26103,京都府,京都市左京区,吉田河原町,神宮丸太町,8,４ＬＤＫ,90,,,,平成17年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2018年第1四半期,未改装,,7.770852011642144
26006385,中古マンション等,,26104,京都府,京都市中京区,日彰学区,烏丸御池,4,２ＬＤＫ,60,,,,平成29年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第2四半期,未改装,,7.880813592280791
26008383,中古マンション等,,26106,京都府,京都市下京区,格致学区,四条(京都市営),8,１ＬＤＫ,40,,,,昭和62年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第3四半期,未改装,,7.2552725051033065
26039685,中古マンション等,,26104,京都府,京都市中京区,龍池学区,烏丸御池,3,３ＬＤＫ,80,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第1四半期,未改装,,7.7558748556724915
26064187,中古マンション等,,26106,京都府,京都市下京区,有隣学区,清水五条,5,３ＬＤＫ,65,,,,平成14年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2013年第2四半期,改装済,,7.477121254719663
26066445,中古マンション等,,26104,京都府,京都市中京区,城巽学区,二条城前,4,１ＬＤＫ,35,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2009年第3四半期,未改装,,7.342422680822207
26061262,中古マンション等,,26104,京都府,京都市中京区,城巽学区,烏丸御池,6,１ＬＤＫ,40,,,,平成23年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2013年第1四半期,未改装,,7.447158031342219
26007153,中古マンション等,,26105,京都府,京都市東山区,粟田学区,東山(京都),5,３ＬＤＫ,100,,,,平成18年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2018年第1四半期,未改装,,8.041392685158225
26006553,中古マンション等,,26104,京都府,京都市中京区,初音学区,烏丸御池,5,１Ｋ,20,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,未改装,,6.845098040014257
26008442,中古マンション等,,26106,京都府,京都市下京区,菊浜学区,七条,6,１Ｋ,25,,,,平成24年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,未改装,,7.2552725051033065
26045022,中古マンション等,,26104,京都府,京都市中京区,日彰学区,烏丸,6,２ＬＤＫ,50,,,,昭和54年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,,,7.361727836017593
26047492,中古マンション等,,26101,京都府,京都市北区,紫野宮西町,鞍馬口,9,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,,,,,第２種住居地域,60.0,300.0,2012年第1四半期,改装済,,7.505149978319906
26078200,中古マンション等,,26322,京都府,久世郡久御山町,藤和田,小倉(京都),24,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2009年第2四半期,未改装,,7.041392685158225
26078591,中古マンション等,,26101,京都府,京都市北区,上賀茂朝露ケ原町,北大路,30分?60分,４ＬＤＫ,80,,,,昭和62年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第4四半期,未改装,,7.278753600952829
26006883,中古マンション等,,26104,京都府,京都市中京区,柳池学区,京都市役所前,5,１Ｋ,20,,,,平成14年,ＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2020年第3四半期,未改装,,7.113943352306837
26090723,中古マンション等,,26204,京都府,宇治市,莵道,三室戸,8,３ＬＤＫ,65,,,,昭和62年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,未改装,,7.0
26008798,中古マンション等,,26106,京都府,京都市下京区,醒泉学区,五条(京都市営),8,１Ｋ,20,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2020年第3四半期,,,7.146128035678238
26044827,中古マンション等,,26104,京都府,京都市中京区,生祥学区,京都河原町,6,１ＤＫ,35,,,,平成6年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第4四半期,未改装,,7.361727836017593
26000563,中古マンション等,,26101,京都府,京都市北区,衣笠高橋町,円町,28,３ＤＫ,60,,,,昭和46年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第4四半期,未改装,,7.079181246047625
26079829,中古マンション等,,26102,京都府,京都市上京区,仁和学区,二条,12,１ＤＫ,25,,,,昭和63年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第3四半期,未改装,,6.690196080028514
26047883,中古マンション等,,26107,京都府,京都市南区,吉祥院観音堂町,西大路,28,２ＤＫ,35,,,,昭和56年,ＲＣ,住宅,その他,,,,工業地域,60.0,200.0,2015年第4四半期,未改装,調停・競売等,6.707570176097937
26039350,中古マンション等,,26108,京都府,京都市右京区,太秦蜂岡町,常盤(京都),4,３ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第3四半期,未改装,,7.447158031342219
26038554,中古マンション等,,26106,京都府,京都市下京区,有隣学区,五条(京都市営),6,３ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,7.361727836017593
26067366,中古マンション等,,26108,京都府,京都市右京区,山ノ内苗町,太秦天神川,7,３ＬＤＫ,70,,,,昭和63年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第4四半期,未改装,調停・競売等,7.2552725051033065
26012148,中古マンション等,,26108,京都府,京都市右京区,西院坤町,西院(阪急),8,２ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2020年第1四半期,未改装,,7.4623979978989565
26081693,中古マンション等,,26104,京都府,京都市中京区,龍池学区,丸太町(京都市営),,２ＤＫ,30,,,,昭和60年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2006年第1四半期,未改装,,7.079181246047625
26058966,中古マンション等,,26109,京都府,京都市伏見区,石田大山町,石田(京都市営),7,４ＬＤＫ,80,,,,昭和64年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第1四半期,改装済,,7.041392685158225
26087272,中古マンション等,,26109,京都府,京都市伏見区,南浜学区,伏見稲荷,3,３ＬＤＫ,60,,,,昭和59年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,未改装,,7.0
26058845,中古マンション等,,26108,京都府,京都市右京区,山ノ内苗町,太秦天神川,6,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第2四半期,未改装,,7.380211241711606
26046418,中古マンション等,,26109,京都府,京都市伏見区,桃山町山ノ下,六地蔵(京都市営),10,３ＬＤＫ,65,,,,平成10年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第1四半期,未改装,,6.0
26031240,中古マンション等,,26101,京都府,京都市北区,大北山原谷乾町,北大路,1H?1H30,３ＬＤＫ,65,,,,平成5年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第4四半期,未改装,,6.832508912706237
26036649,中古マンション等,,26104,京都府,京都市中京区,西ノ京南上合町,円町,6,３ＬＤＫ,60,,,,昭和51年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,7.079181246047625
26005997,中古マンション等,,26104,京都府,京都市中京区,教業学区,二条城前,5,１ＬＤＫ,50,,,,平成26年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第1四半期,未改装,,7.556302500767287
26065270,中古マンション等,,26210,京都府,八幡市,男山,石清水八幡宮,30分?60分,３ＬＤＫ,70,,,,昭和50年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第2四半期,未改装,,6.880813592280791
26060537,中古マンション等,,26104,京都府,京都市中京区,聚楽廻東町,二条,6,１Ｋ,25,,,,平成17年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第4四半期,未改装,,7.079181246047625
26074866,中古マンション等,,26207,京都府,城陽市,平川,久津川,5,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第2四半期,未改装,,7.3222192947339195
26085144,中古マンション等,,26108,京都府,京都市右京区,西京極大門町,西京極,,２ＬＤＫ,45,,,,昭和51年,,住宅,,,,,,,,2006年第3四半期,改装済,,6.845098040014257
26008410,中古マンション等,,26106,京都府,京都市下京区,菊浜学区,清水五条,6,１Ｋ,10,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,未改装,,6.6020599913279625
26047911,中古マンション等,,26204,京都府,宇治市,宇治,宇治(ＪＲ),11,２ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第1四半期,,,7.113943352306837
26038162,中古マンション等,,26106,京都府,京都市下京区,修徳学区,五条(京都市営),4,１Ｋ,20,,,,昭和64年,鉄骨造,住宅,住宅,,,,商業地域,80.0,700.0,2014年第2四半期,未改装,,6.732393759822968
26057550,中古マンション等,,26108,京都府,京都市右京区,西院日照町,西院(阪急),10,２ＬＤＫ,55,,,,平成20年,ＲＣ,住宅,,,,,準工業地域,60.0,300.0,2012年第1四半期,未改装,,7.342422680822207
26060160,中古マンション等,,26109,京都府,京都市伏見区,深草キトロ町,藤森,,３ＬＤＫ,60,,,,昭和60年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第2四半期,,,7.146128035678238
26064925,中古マンション等,,26107,京都府,京都市南区,久世上久世町,桂川(京都),15,３ＬＤＫ,70,,,,昭和59年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第1四半期,改装済,,7.113943352306837
26023451,中古マンション等,,26204,京都府,宇治市,木幡,木幡(京阪),1,４ＤＫ,60,,,,昭和54年,ＲＣ,住宅,その他,,,,第１種住居地域,60.0,200.0,2019年第4四半期,未改装,,6.944482672150168
26015799,中古マンション等,,26109,京都府,京都市伏見区,桃山最上町,伏見(京都),8,１ＬＤＫ,95,,,,平成13年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第3四半期,未改装,調停・競売等,7.477121254719663
26006852,中古マンション等,,26104,京都府,京都市中京区,柳池学区,烏丸御池,5,２ＬＤＫ,60,,,,平成14年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第3四半期,未改装,関係者間取引,7.447158031342219
26059890,中古マンション等,,26211,京都府,京田辺市,河原神谷,新田辺,8,２ＬＤＫ,55,,,,平成14年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第4四半期,未改装,,7.204119982655925
26070907,中古マンション等,,26111,京都府,京都市西京区,牛ケ瀬南ノ口町,桂川(京都),17,３ＬＤＫ,65,,,,,ＲＣ,住宅,,,,,第２種住居地域,60.0,300.0,2013年第2四半期,未改装,,7.176091259055681
26008019,中古マンション等,,26106,京都府,京都市下京区,郁文学区,大宮(京都),3,１Ｋ,25,,,,平成20年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第4四半期,未改装,,7.176091259055681
26016134,中古マンション等,,26109,京都府,京都市伏見区,板橋学区,丹波橋,5,３ＬＤＫ,70,,,,平成18年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第4四半期,未改装,,7.556302500767287
26017423,中古マンション等,,26110,京都府,京都市山科区,椥辻中在家町,椥辻,4,３ＬＤＫ,60,,,,昭和59年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第2四半期,未改装,,6.845098040014257
26011705,中古マンション等,,26108,京都府,京都市右京区,御室竪町,御室仁和寺,4,３ＬＤＫ,75,,,,昭和49年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第4四半期,改装済,,7.3979400086720375
26084737,中古マンション等,,26108,京都府,京都市右京区,嵯峨朝日町,有栖川,6,３ＬＤＫ,75,,,,昭和63年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第4四半期,改装済,,7.176091259055681
26067438,中古マンション等,,26204,京都府,宇治市,莵道,三室戸,6,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第4四半期,未改装,,7.041392685158225
26061444,中古マンション等,,26104,京都府,京都市中京区,龍池学区,烏丸御池,2,１ＬＤＫ,40,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2013年第1四半期,改装済,,7.491361693834273
26066142,中古マンション等,,26104,京都府,京都市中京区,壬生辻町,丹波口,7,３ＬＤＫ,65,,,,平成10年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第3四半期,未改装,,7.447158031342219
26047355,中古マンション等,,26110,京都府,京都市山科区,大宅御所田町,椥辻,16,４ＬＤＫ,95,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第1四半期,改装済,,7.204119982655925
26057627,中古マンション等,,26208,京都府,向日市,物集女町,東向日,10,３ＬＤＫ,80,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第2四半期,未改装,,7.4623979978989565
26081968,中古マンション等,,26104,京都府,京都市中京区,柳池学区,京都市役所前,4,２ＬＤＫ,160,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,700.0,2008年第1四半期,,,7.968482948553935
26073671,中古マンション等,,26110,京都府,京都市山科区,西野野色町,東野(京都),19,２ＬＤＫ,55,,,,平成7年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第2四半期,未改装,,6.986771734266245
26087512,中古マンション等,,26110,京都府,京都市山科区,音羽野田町,東野(京都),3,３ＬＤＫ,75,,,,昭和55年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2007年第3四半期,改装済,,7.176091259055681
26055298,中古マンション等,,26110,京都府,京都市山科区,西野離宮町,東野(京都),9,３ＬＤＫ,70,,,,昭和50年,ＳＲＣ,住宅,その他,,,,第１種中高層住居専用地域,60.0,200.0,2015年第4四半期,未改装,,6.929418925714293
26006487,中古マンション等,,26104,京都府,京都市中京区,初音学区,烏丸御池,2,１Ｋ,20,,,,平成13年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第2四半期,未改装,,7.041392685158225
26085130,中古マンション等,,26108,京都府,京都市右京区,西京極末広町,西京極,10,２ＬＤＫ＋Ｓ,55,,,,昭和58年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第3四半期,未改装,,6.973127853599698
26063423,中古マンション等,,26207,京都府,城陽市,寺田,城陽,1,３ＬＤＫ,80,,,,平成25年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第2四半期,未改装,,7.431363764158987
26064873,中古マンション等,,26107,京都府,京都市南区,久世大藪町,向日町,24,３ＬＤＫ,65,,,,昭和61年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2013年第3四半期,未改装,,6.869231719730976
26070283,中古マンション等,,26108,京都府,京都市右京区,梅津中村町,松尾大社,13,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第4四半期,改装済,,7.041392685158225
26083447,中古マンション等,,26107,京都府,京都市南区,吉祥院西ノ庄向田町,西大路,,２ＬＤＫ,45,,,,昭和49年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2006年第2四半期,未改装,,6.778151250383644
26070576,中古マンション等,,26108,京都府,京都市右京区,西院西高田町,西院(阪急),9,１Ｋ,10,,,,昭和61年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第3四半期,未改装,,6.204119982655925
26048095,中古マンション等,,26204,京都府,宇治市,大久保町,大久保(京都),18,３ＬＤＫ,70,,,,平成6年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第4四半期,未改装,,7.113943352306837
26061259,中古マンション等,,26104,京都府,京都市中京区,城巽学区,烏丸御池,7,１Ｋ,15,,,,昭和62年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,改装済,,6.57978359661681
26001441,中古マンション等,,26101,京都府,京都市北区,紫野北舟岡町,鞍馬口,24,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第3四半期,未改装,,7.4623979978989565
26002708,中古マンション等,,26102,京都府,京都市上京区,仁和学区,円町,9,３ＬＤＫ,80,,,,平成22年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第4四半期,未改装,,7.5910646070264995
26011278,中古マンション等,,26108,京都府,京都市右京区,太秦森ケ前町,太秦天神川,3,,65,,,,昭和61年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第1四半期,,,7.204119982655925
26012948,中古マンション等,,26108,京都府,京都市右京区,西京極佃田町,西京極,13,２ＤＫ,55,,,,平成19年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2016年第2四半期,未改装,,7.342422680822207
26016838,中古マンション等,,26110,京都府,京都市山科区,音羽野田町,東野(京都),3,オープンフロア,75,,,,昭和48年,ＲＣ,店舗,店舗,,,,商業地域,80.0,600.0,2020年第3四半期,未改装,,6.954242509439325
26034404,中古マンション等,,26366,京都府,相楽郡精華町,桜が丘,高の原,23,３ＬＤＫ,75,,,,平成7年,ＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2021年第2四半期,未改装,,6.986771734266245
26079570,中古マンション等,,26102,京都府,京都市上京区,待賢学区,二条城前,11,２ＬＤＫ,55,,,,昭和50年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第1四半期,改装済,,7.113943352306837
